UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AUTO THEFT,170492503,02/18/2017,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079,
BURGLARY-RESIDENCE,170492525,02/18/2017,1754 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70698,-84.3745,
LARCENY-FROM VEHICLE,170492585,02/18/2017,820 RALPH MCGILL BLVD,602,Poncey-Highland,N,33.7688,-84.36149,
LARCENY-FROM VEHICLE,170492641,02/18/2017,857 KINGS CT NE,213,Morningside/Lenox Park,F,33.7884,-84.35899,
LARCENY-NON VEHICLE,170492673,02/18/2017,895 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7398,-84.41751,
AGG ASSAULT,170492715,02/18/2017,49 BOULEVARD SE,604,Sweet Auburn,M,33.75275,-84.37186,
LARCENY-FROM VEHICLE,170492725,02/18/2017,102 GILMER ST SE,510,Downtown,M,33.75282,-84.38425,
LARCENY-FROM VEHICLE,170492746,02/18/2017,1190 HUFF RD NW,203,Blandtown,D,33.78869,-84.427,
LARCENY-FROM VEHICLE,170492799,02/18/2017,678 10TH ST NW,501,Home Park,E,33.78128,-84.4097,
LARCENY-FROM VEHICLE,170492804,02/18/2017,226 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74816,-84.4048,
LARCENY-FROM VEHICLE,170492833,02/18/2017,679 EDGEWOOD AVE NE,602,Inman Park,N,33.75429,-84.36484,
BURGLARY-RESIDENCE,170492888,02/18/2017,3377 ARDLEY RD SW,406,Green Acres Valley,I,33.72907,-84.49889,
LARCENY-NON VEHICLE,170498021,02/18/2017,6000 S TERMINAL PKWY SW,706,,,33.64069,-84.44388,
LARCENY-NON VEHICLE,170498045,02/18/2017,13700 SPINE RD,710,,,33.64367,-84.42547,
LARCENY-NON VEHICLE,170532338,02/18/2017,2284 CASCADE AVE SW,409,Adams Park,R,33.72236,-84.46325,
ROBBERY-RESIDENCE,170480056,02/17/2017,1436 BLYSS AVE NW,107,Grove Park,J,33.7697,-84.43466,
LARCENY-FROM VEHICLE,170480114,02/17/2017,340 MARIETTA ST NW,507,Downtown,M,33.76234,-84.39683,
AUTO THEFT,170480206,02/17/2017,1195 MILTON TER SE,305,Chosewood Park,Y,33.72186,-84.38105,
AUTO THEFT,170480288,02/17/2017,2100 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.697,-84.40768,
LARCENY-FROM VEHICLE,170480290,02/17/2017,314 LUCKIE ST NW,508,Downtown,M,33.76296,-84.39669,
LARCENY-FROM VEHICLE,170480531,02/17/2017,1302 W PEACHTREE ST NW,502,Midtown,E,33.79007,-84.3883,
LARCENY-NON VEHICLE,170480608,02/17/2017,818 POLLARD BLVD SE,304,Summerhill,V,33.73249,-84.39017,
LARCENY-FROM VEHICLE,170480776,02/17/2017,2433 BLACK FOREST TRL SW;,411,Greenbriar,R,33.68081,-84.48907,
LARCENY-FROM VEHICLE,170480780,02/17/2017,849 MARCUS ST SE,606,Reynoldstown,N,33.75061,-84.35945,
LARCENY-FROM VEHICLE,170480787,02/17/2017,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75315,-84.47892,
LARCENY-NON VEHICLE,170480930,02/17/2017,4405 NORTHSIDE PKWY NW,201,Paces,A,33.8661,-84.45239,
LARCENY-FROM VEHICLE,170480940,02/17/2017,1955 LA DAWN LN NW,203,Bolton,D,33.81574,-84.45269,
BURGLARY-NONRES,170481086,02/17/2017,1449 DONNELLY AVE SW,402,West End,T,33.73818,-84.43483,
LARCENY-FROM VEHICLE,170481119,02/17/2017,659 AUBURN AVE NE,604,Old Fourth Ward,M,33.75694,-84.36627,
BURGLARY-RESIDENCE,170481142,02/17/2017,3290 W ROXBORO RD NE,210,Pine Hills,B,33.84491,-84.34984,
AUTO THEFT,170481178,02/17/2017,805 ROSEMARY AVE SW ,406,Cascade Avenue/Road,S,33.73331,-84.44522,
LARCENY-FROM VEHICLE,170481286,02/17/2017,850 PIEDMONT AVE NE,505,Midtown,E,33.77803,-84.38159,
ROBBERY-PEDESTRIAN,170481289,02/17/2017,2766 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67967,-84.40736,
LARCENY-NON VEHICLE,170481347,02/17/2017,2175 LENOX RD NE,213,Lindridge/Martin Manor,F,33.81394,-84.35152,
LARCENY-NON VEHICLE,170481372,02/17/2017,464 MORELAND AVE NE,602,Inman Park,N,33.76686,-84.34915,
LARCENY-FROM VEHICLE,170481379,02/17/2017,1903 DREW DR NW,110,West Highlands,G,33.79214,-84.44947,
LARCENY-FROM VEHICLE,170481386,02/17/2017,2641 BLACK FOREST TRL SW,411,Greenbriar,R,33.68348,-84.48734,
LARCENY-NON VEHICLE,170481393,02/17/2017,537 PARK AVE SE @CYCLORAMA,605,Grant Park,W,33.74029,-84.3699,
BURGLARY-RESIDENCE,170481411,02/17/2017,78 WHITEFOORD AVE SE,609,Edgewood,O,33.75125,-84.34195,
AUTO THEFT,170481470,02/17/2017,3123 HICKMAN DR NW,111,,I,33.75459,-84.48906,
BURGLARY-RESIDENCE,170481540,02/17/2017,3746 MAYS XING SW,407,Fairburn Mays,H,33.73391,-84.51284,
LARCENY-NON VEHICLE,170481592,02/17/2017,2310 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75121,-84.46544,
LARCENY-FROM VEHICLE,170481613,02/17/2017,25 BRADLEY ST SE,604,Old Fourth Ward,M,33.75383,-84.36894,
BURGLARY-RESIDENCE,170481619,02/17/2017,362 6TH ST NE,506,Midtown,E,33.77641,-84.37545,
LARCENY-NON VEHICLE,170481656,02/17/2017,1209 MCGILL PARK,603,Old Fourth Ward,M,33.76217,-84.37581,
LARCENY-NON VEHICLE,170481672,02/17/2017,933 PEACHTREE ST NE,503,Midtown,E,33.78013,-84.38355,
LARCENY-FROM VEHICLE,170481686,02/17/2017,3630 PEACHTREE RD NE,209,North Buckhead,B,33.85404,-84.35831,
LARCENY-NON VEHICLE,170481692,02/17/2017,2690 LENOX RD  NE,210,Pine Hills,B,33.82731,-84.3548,
BURGLARY-RESIDENCE,170481712,02/17/2017,3517 OAKSHIRE WAY SE,313,South River Gardens,Z,33.65529,-84.35453,
AUTO THEFT,170481722,02/17/2017,260 PEACHTREE ST NE @ PUBLIC PARKING,508,Downtown,M,33.76149,-84.38789,
AGG ASSAULT,170481761,02/17/2017,516 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40449,
LARCENY-NON VEHICLE,170481793,02/17/2017,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
BURGLARY-RESIDENCE,170481803,02/17/2017,2610 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75368,-84.47364,
BURGLARY-NONRES,170481820,02/17/2017,1085 LINDBERGH DR NE ,212,Lindridge/Martin Manor,F,33.81842,-84.35253,
LARCENY-FROM VEHICLE,170481839,02/17/2017,372 ATLANTA AVE SE,605,Grant Park,W,33.73051,-84.37529,
LARCENY-FROM VEHICLE,170481878,02/17/2017,505 FULTON ST SW,303,Mechanicsville,V,33.74182,-84.40329,
LARCENY-NON VEHICLE,170481981,02/17/2017,500 NORTHSIDE CIR NW,207,Loring Heights,E,33.79724,-84.40668,
LARCENY-FROM VEHICLE,170482020,02/17/2017,1317 LOGAN CIR NW,204,Underwood Hills,D,33.80539,-84.43058,
LARCENY-FROM VEHICLE,170482028,02/17/2017,1314 GLENWOOD AVE SE,612,East Atlanta,W,33.74035,-84.34459,
LARCENY-NON VEHICLE,170482029,02/17/2017,41 IRBY DR NE,206,Buckhead Village,B,33.84008,-84.37231,
RAPE,170482044,02/17/2017,180 JACKSON ST NE,604,Downtown,M,33.74816,-84.39459,
LARCENY-FROM VEHICLE,170482091,02/17/2017,304 OAKLAND AVE SE,605,Grant Park,W,33.74638,-84.37466,
BURGLARY-RESIDENCE,170482115,02/17/2017,102 ATLANTA AVE SE,304,Peoplestown,V,33.73063,-84.38455,
ROBBERY-PEDESTRIAN,170482243,02/17/2017,384 PEACE AVE NE,603,Old Fourth Ward,M,33.76509,-84.37294,
LARCENY-FROM VEHICLE,170482259,02/17/2017,130 KROG ST NE,602,Inman Park,N,33.75806,-84.3643,
AUTO THEFT,170482269,02/17/2017,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-NON VEHICLE,170482292,02/17/2017,820 RALPH MCGILL BLVD NE,602,Poncey-Highland,N,33.7688,-84.36149,
LARCENY-FROM VEHICLE,170482426,02/17/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
BURGLARY-NONRES,170482482,02/17/2017,510 MCDONOUGH BLVD SE,305,Chosewood Park,Y,33.71392,-84.37118,
AGG ASSAULT,170482514,02/17/2017,673 LYRIC WAY NW,112,Collier Heights,I,33.77377,-84.47694,
LARCENY-NON VEHICLE,170482663,02/17/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
BURGLARY-RESIDENCE,170482759,02/17/2017,1990 ROCKLEDGE RD NE,212,Morningside/Lenox Park,F,33.80968,-84.36487,
RAPE,170482808,02/17/2017,2069 SANDTOWN RD SW,409,Adams Park,R,33.72052,-84.45466,
LARCENY-FROM VEHICLE,170482828,02/17/2017,1241 MORELAND AVE SE @SUNSHINE PLAZA SC,607,Woodland Hills,W,33.72055,-84.35045,
LARCENY-FROM VEHICLE,170482853,02/17/2017,1385 COLLIER RD NW,204,Underwood Hills,D,33.81089,-84.43371,
LARCENY-NON VEHICLE,170482893,02/17/2017,1740 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.80829,-84.36553,
LARCENY-NON VEHICLE,170482894,02/17/2017,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
AGG ASSAULT,170482935,02/17/2017,120 ANDERSON AVE NW,108,Dixie Hills,J,33.75734,-84.45478,
AUTO THEFT,170482956,02/17/2017,3660 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65486,-84.50787,
LARCENY-FROM VEHICLE,170482972,02/17/2017,3755 CARMIA DR SW,414,Princeton Lakes,P,33.6569,-84.51004,
LARCENY-FROM VEHICLE,170483013,02/17/2017,1634 MCLENDON AVE NE,608,Candler Park,N,33.765,-84.33395,
ROBBERY-PEDESTRIAN,170483058,02/17/2017,3947 FENNEL CIR SW,407,Wilson Mill Meadows,H,33.75281,-84.51658,
LARCENY-NON VEHICLE,170483142,02/17/2017,190 MARIETTA ST NW @CNN CENTER,507,Downtown,M,33.75757,-84.39487,
ROBBERY-PEDESTRIAN,170483179,02/17/2017,2410 BENJAMIN E MAYS DR SW,406,Cascade Heights,I,33.72262,-84.46641,
LARCENY-NON VEHICLE,170488043,02/17/2017,6000 N TERMINAL PKWY,705,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,170488055,02/17/2017,6000 NORTH TERMINAL,703,,,33.64069,-84.44388,
ROBBERY-RESIDENCE,170470148,02/16/2017,553 WOODALL AVE NE,602,Poncey-Highland,N,33.76934,-84.35983,
LARCENY-FROM VEHICLE,170470163,02/16/2017,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65571,-84.50908,
BURGLARY-NONRES,170470345,02/16/2017,3830 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65638,-84.5141,
AUTO THEFT,170470438,02/16/2017,2095 METROPOLITAN PKWY SW@BP GAS STATION,306,Sylvan Hills,X,33.69753,-84.4084,
AUTO THEFT,170470724,02/16/2017,320 LUCKIE ST NW,508,Downtown,M,33.7632,-84.39637,
LARCENY-FROM VEHICLE,170470793,02/16/2017,2400 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.82006,-84.36502,
RAPE,170470835,02/16/2017,1475 NORTH AVE NW,107,Grove Park,J,33.76819,-84.43589,
AUTO THEFT,170470859,02/16/2017,49 BOULEVARD SE,604,Sweet Auburn,M,33.75275,-84.37186,
LARCENY-NON VEHICLE,170470873,02/16/2017,1333 LOGAN CIR NW,204,Underwood Hills,D,33.80539,-84.43103,
BURGLARY-NONRES,170470886,02/16/2017,720 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76626,-84.36428,
BURGLARY-NONRES,170470967,02/16/2017,3830 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65666,-84.51318,
BURGLARY-RESIDENCE,170470999,02/16/2017,650 LYRIC WAY NW,112,Collier Heights,I,33.77304,-84.47748,
AGG ASSAULT,170471026,02/16/2017,751 COOPER ST SW,303,Mechanicsville,V,33.73426,-84.39711,
AUTO THEFT,170471036,02/16/2017,540 HUMPHRIES ST SW,303,Mechanicsville,V,33.7399,-84.40488,
LARCENY-FROM VEHICLE,170471050,02/16/2017,226 COURTLAND ST NE,509,Downtown,M,33.76051,-84.38429,
LARCENY-NON VEHICLE,170471060,02/16/2017,3116 ROSWELL RD NW,206,South Tuxedo Park,B,33.84075,-84.37977,
LARCENY-FROM VEHICLE,170471075,02/16/2017,1032 VELTRE CIR SW,406,Audobon Forest West,I,33.72532,-84.47831,
LARCENY-FROM VEHICLE,170471127,02/16/2017,2044 METROPOLITAN PKWY SW,306,Thomasville Heights,Z,33.6986,-84.3501,
AGG ASSAULT,170471153,02/16/2017,3450 N CAMP CREEK PKWY SW,414,,P,33.67105,-84.50224,
LARCENY-NON VEHICLE,170471206,02/16/2017,2788 DEFOORS FERRY RD NW,201,,C,33.82114,-84.44713,
LARCENY-FROM VEHICLE,170471292,02/16/2017,590 MORROW LN,407,Mays,H,33.74246,-84.50222,
LARCENY-NON VEHICLE,170471313,02/16/2017,1150 CRESCENT AVE NE,503,Midtown,E,33.78601,-84.38437,
LARCENY-FROM VEHICLE,170471315,02/16/2017,3539 NORTHSIDE PKWY NW @HOUSTONS,202,Randall Mill,A,33.85114,-84.43035,
LARCENY-NON VEHICLE,170471346,02/16/2017,1958 HOLLYWOOD RD NW,203,Riverside,D,33.80908,-84.47235,
BURGLARY-RESIDENCE,170471379,02/16/2017,145 FLAT SHOALS AVE SE,606,Reynoldstown,N,33.74982,-84.35481,
LARCENY-FROM VEHICLE,170471400,02/16/2017,1057 PONCE DE LEON AVE NE,601,Poncey-Highland,N,33.77374,-84.35278,
LARCENY-NON VEHICLE,170471440,02/16/2017,6000 N TERMINAL PKWY,706,,,33.64086,-84.44473,
RAPE,170471513,02/16/2017,1444 LUCILE AVE SW @APS KIPP STRIVE CHR,404,Westview,T,33.74253,-84.43524,
LARCENY-FROM VEHICLE,170471602,02/16/2017,4499 E BROOKHAVEN RD,209,Brookhaven,B,33.87757,-84.34846,
LARCENY-NON VEHICLE,170471623,02/16/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
BURGLARY-NONRES,170471681,02/16/2017,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
RAPE,170471740,02/16/2017,1914 VOLBERG ST NW,204,Underwood Hills,D,33.80759,-84.42175,
AGG ASSAULT,170471785,02/16/2017,677 ANTONE ST NW,207,Berkeley Park,D,33.79826,-84.4102,
BURGLARY-RESIDENCE,170471848,02/16/2017,3746 MAYS XING SW,407,Fairburn Mays,H,33.73391,-84.51284,
LARCENY-NON VEHICLE,170471897,02/16/2017,3145 PEACHTREE RD NE,206,Buckhead Village,B,33.84026,-84.37738,
LARCENY-NON VEHICLE,170471929,02/16/2017,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
BURGLARY-RESIDENCE,170471932,02/16/2017,1754 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70698,-84.3745,
LARCENY-NON VEHICLE,170472160,02/16/2017,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561,
LARCENY-NON VEHICLE,170472219,02/16/2017,3330 PIEDMONT RD NE ,208,Buckhead Forest,B,33.84564,-84.37462,
AUTO THEFT,170472267,02/16/2017,2965 LARCHMONT CT NW,112,Collier Heights,I,33.765,-84.48475,
LARCENY-NON VEHICLE,170472391,02/16/2017,270 FAIRBURN RD NW,111,Adamsville,H,33.76266,-84.50315,
LARCENY-NON VEHICLE,170472418,02/16/2017,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168,
BURGLARY-RESIDENCE,170472485,02/16/2017,986 BILLINGS AVE SE,308,Thomasville Heights,Z,33.69986,-84.35726,
LARCENY-FROM VEHICLE,170472511,02/16/2017,842 LAKE AVE NE,602,Inman Park,N,33.76004,-84.35986,
AUTO THEFT,170472532,02/16/2017,85 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67269,-84.38678,
LARCENY-FROM VEHICLE,170472559,02/16/2017,288 OAKLAND AVE SE ,605,Grant Park,W,33.74662,-84.37476,
LARCENY-FROM VEHICLE,170472576,02/16/2017,600 PONCE DE LEON AVE NE,506,Midtown,E,33.77376,-84.36722,
LARCENY-NON VEHICLE,170472688,02/16/2017,2020 BOLTON RD NW,203,Riverside,D,33.81125,-84.47594,
LARCENY-NON VEHICLE,170472722,02/16/2017,2064 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70653,-84.45693,
BURGLARY-RESIDENCE,170472742,02/16/2017,1142 PORTLAND AVE SE,607,Ormewood Park,W,33.73964,-84.35029,
LARCENY-NON VEHICLE,170472841,02/16/2017,365 CLEVELAND AVE SE @SOUTHEAST ATLANTA,312,Rosedale Heights,Z,33.67953,-84.37899,
BURGLARY-RESIDENCE,170472912,02/16/2017,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
LARCENY-NON VEHICLE,170472955,02/16/2017,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
ROBBERY-RESIDENCE,170472972,02/16/2017,1278 CAHABA DR SW,408,Venetian Hills,S,33.71981,-84.44807,
LARCENY-NON VEHICLE,170472979,02/16/2017,2832 GLENWOOD AVE SE,611,East Lake,O,33.73959,-84.2949,
LARCENY-FROM VEHICLE,170472981,02/16/2017,279 ELMIRA PL NE,608,Candler Park,N,33.76188,-84.34667,
BURGLARY-RESIDENCE,170472998,02/16/2017,4052 SUNSET DR SW;,412,Ben Hill Terrace,P,33.69806,-84.5208,
AUTO THEFT,170473000,02/16/2017,180 UNIVERSITY AVE SW,302,Pittsburgh,V,33.72164,-84.39375,
LARCENY-FROM VEHICLE,170473049,02/16/2017,1745 PEACHTREE ST NE,207,Brookwood Hills,E,33.8018,-84.39187,
LARCENY-FROM VEHICLE,170473081,02/16/2017,1005HEMPHILL AVE NW ,501,Home Park,E,33.7816,-84.40423,
LARCENY-FROM VEHICLE,170473117,02/16/2017,2414 MARIETTA BLVD NW,203,Bolton,D,33.82161,-84.45646,
LARCENY-FROM VEHICLE,170473121,02/16/2017,3861 ROSWELL RD NE,209,North Buckhead,B,33.8596,-84.37979,
LARCENY-FROM VEHICLE,170473135,02/16/2017,1600 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79816,-84.36838,
ROBBERY-PEDESTRIAN,170473156,02/16/2017,3 JOSEPH E LOWERY BLVD SW,104,Vine City,L,33.7548,-84.41685,
ROBBERY-PEDESTRIAN,170473167,02/16/2017,903 MYRTLE ST NE,505,Midtown,E,33.7791,-84.37952,
LARCENY-FROM VEHICLE,170473171,02/16/2017,250 AMAL DR SW,307,Betmar LaVilla,Y,33.70588,-84.39604,
LARCENY-FROM VEHICLE,170473192,02/16/2017,1495 CHATTAHOOCHEE AVE,203,Underwood Hills,D,33.80887,-84.43622,
AUTO THEFT,170473203,02/16/2017,1425 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76385,-84.43455,
LARCENY-NON VEHICLE,170473241,02/16/2017,165 JESSE HILL JR DR SE,511,Downtown,M,33.75018,-84.38483,
LARCENY-FROM VEHICLE,170473292,02/16/2017,135 ANDREW YOUNG INTERNA BLVD NW,508,Downtown,M,33.76002,-84.39178,
LARCENY-FROM VEHICLE,170473319,02/16/2017,396 TANNER ST SE,604,Sweet Auburn,M,33.75374,-84.3757,
LARCENY-FROM VEHICLE,170460143,02/15/2017,1740 DEFOOR PL NW,204,Underwood Hills,D,33.80272,-84.42158,
AGG ASSAULT,170460268,02/15/2017,218 MAPLE ST NW,102,Vine City,L,33.76058,-84.40547,
AUTO THEFT,170460488,02/15/2017,884 OAKHILL AVE SW,301,Adair Park,V,33.73084,-84.40909,
LARCENY-FROM VEHICLE,170460658,02/15/2017,1163 OAKCREST DR SW,406,Magnum Manor,I,33.72425,-84.48984,
LARCENY-FROM VEHICLE,170460695,02/15/2017,825 ASHLAND AVE NE,602,Inman Park,N,33.75772,-84.36082,
LARCENY-FROM VEHICLE,170460776,02/15/2017,1235 SHANTER TRL SW;,409,Horseshoe Community,I,33.72194,-84.49991,
AGG ASSAULT,170460828,02/15/2017,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,512,Downtown,M,33.74852,-84.39636,
LARCENY-FROM VEHICLE,170460832,02/15/2017,226 COURTLAND ST NE,509,Downtown,M,33.76051,-84.38429,
AUTO THEFT,170460846,02/15/2017,1356 HEIGHTS PARK DR SE,607,Custer/McDonough/Guice,W,33.71641,-84.35087,
ROBBERY-PEDESTRIAN,170460859,02/15/2017,212 HARWELL PL NW,112,Collier Heights,I,33.78081,-84.49242,
LARCENY-FROM VEHICLE,170460900,02/15/2017,204 MOURY AVE SW,305,The Villages at Carver,Y,33.71678,-84.39291,
AUTO THEFT,170460907,02/15/2017,345 MURRAY HILL AVE NE,610,Kirkwood,O,33.7632,-84.31636,
LARCENY-FROM VEHICLE,170460939,02/15/2017,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778,
AUTO THEFT,170460961,02/15/2017,1994 BENT CREEK WAY SW;,410,Campbellton Road,R,33.7011,-84.46631,
BURGLARY-NONRES,170461002,02/15/2017,1049 JUNIPER ST NE,503,Midtown,E,33.78328,-84.38196,
BURGLARY-RESIDENCE,170461026,02/15/2017,1191 WINDSOR ST SW,302,Pittsburgh,V,33.72242,-84.3987,
LARCENY-FROM VEHICLE,170461042,02/15/2017,826 MARIETTA ST NW,504,Marietta Street Artery,E,33.77477,-84.4067,
ROBBERY-COMMERCIAL,170461065,02/15/2017,2630 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75377,-84.47405,
LARCENY-NON VEHICLE,170461142,02/15/2017,1331 CAMPBELLTON RD SW,403,Venetian Hills,S,33.71561,-84.43185,
LARCENY-FROM VEHICLE,170461154,02/15/2017,1061 REGIS RD SE,308,Leila Valley,Z,33.69035,-84.35312,
LARCENY-FROM VEHICLE,170461173,02/15/2017,1138 SAINT LOUIS PL NE,601,Atkins Park,F,33.77647,-84.35011,
AUTO THEFT,170461270,02/15/2017,586 SHANNON DR. SW,301,Capitol View Manor,X,33.71701,-84.40683,
BURGLARY-RESIDENCE,170461388,02/15/2017,1411 GLENWOOD AVE SE,612,East Atlanta,W,33.73991,-84.34127,
LARCENY-NON VEHICLE,170461554,02/15/2017,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79282,-84.39779,
BURGLARY-RESIDENCE,170461589,02/15/2017,630 SMITH ST SW,303,Mechanicsville,V,33.73776,-84.40062,
AGG ASSAULT,170461609,02/15/2017,290 ANDERSON AVE NW,108,Dixie Hills,J,33.76292,-84.45142,
BURGLARY-RESIDENCE,170461628,02/15/2017,3372 BOBOLINK CIR SW,406,West Manor,I,33.73587,-84.4988,
BURGLARY-RESIDENCE,170461679,02/15/2017,1991 DELOWE DR SW,410,Campbellton Road,R,33.70103,-84.45746,
LARCENY-FROM VEHICLE,170461755,02/15/2017,400 MERRITTS AVE NE @CENTRAL PARK,603,Old Fourth Ward,M,33.76901,-84.37444,
LARCENY-FROM VEHICLE,170461760,02/15/2017,701 HAMILTON E HOLMES DR NW,109,Center Hill,J,33.77434,-84.47318,
LARCENY-FROM VEHICLE,170461869,02/15/2017,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85248,-84.36058,
AUTO THEFT,170461878,02/15/2017,1522 HUBER ST NW,203,Blandtown,D,33.7965,-84.42492,
LARCENY-FROM VEHICLE,170461880,02/15/2017,275 DECATUR ST SE,604,Sweet Auburn,M,33.74936,-84.38033,
LARCENY-NON VEHICLE,170461881,02/15/2017,2452 MOROSGO WAY NE,211,Lindbergh/Morosgo,B,33.82295,-84.36559,
BURGLARY-NONRES,170461898,02/15/2017,1085 LINDBERGH DR NE ,212,Lindridge/Martin Manor,F,33.81842,-84.35253,
LARCENY-FROM VEHICLE,170461901,02/15/2017,2524 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75285,-84.47033,
LARCENY-FROM VEHICLE,170462010,02/15/2017,21 THIRKELD AVE SW @APS CAMPBELL BLDG,305,South Atlanta,Y,33.71509,-84.38861,
BURGLARY-RESIDENCE,170462061,02/15/2017,594 WIMBLEDON RD NE,212,Piedmont Heights,F,33.80656,-84.36741,
LARCENY-FROM VEHICLE,170462266,02/15/2017,850 OAT ST SW,401,West End,T,33.73824,-84.41408,
LARCENY-FROM VEHICLE,170462295,02/15/2017,4472 CAMPBELLTON RD SW,413,Elmco Estates,P,33.69572,-84.53464,
LARCENY-FROM VEHICLE,170462402,02/15/2017,1467 MONROE DR NE,213,Morningside/Lenox Park,F,33.7946,-84.36621,
ROBBERY-PEDESTRIAN,170462457,02/15/2017,50 ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
LARCENY-NON VEHICLE,170462459,02/15/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
AGG ASSAULT,170462506,02/15/2017,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
BURGLARY-RESIDENCE,170462553,02/15/2017,92 GOLF CIR NE,502,Ansley Park,E,33.80212,-84.37708,
ROBBERY-PEDESTRIAN,170462582,02/15/2017,140 PINE ST NE ,509,Downtown,M,33.7678,-84.38297,
AGG ASSAULT,170462601,02/15/2017,2448 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82169,-84.35201,
BURGLARY-RESIDENCE,170462611,02/15/2017,865 PENN AVE NE,505,Midtown,E,33.77829,-84.37819,
AUTO THEFT,170462653,02/15/2017,1983 HOWELL MILL RD NW,205,Channing Valley,C,33.80884,-84.41276,
LARCENY-FROM VEHICLE,170462657,02/15/2017,2095 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69753,-84.4084,
ROBBERY-COMMERCIAL,170462659,02/15/2017,906 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73794,-84.41735,
AUTO THEFT,170462715,02/15/2017,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
LARCENY-FROM VEHICLE,170462721,02/15/2017,60 ANDREW YOUNG INTERNA BLVD NE,509,Downtown,M,33.75991,-84.38522,
AUTO THEFT,170462722,02/15/2017,119 PHARR RD NW,206,Peachtree Heights West,B,33.8368,-84.38533,
ROBBERY-PEDESTRIAN,170462746,02/15/2017,232 FORSYTH ST SW,512,Downtown,M,33.74852,-84.39636,
LARCENY-FROM VEHICLE,170462756,02/15/2017,327 MEMORIAL DR SE,605,Grant Park,W,33.74656,-84.37679,
LARCENY-NON VEHICLE,170462760,02/15/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
AUTO THEFT,170462769,02/15/2017,3365 PIEDMONT RD NE,208,North Buckhead,B,33.84687,-84.37284,
LARCENY-NON VEHICLE,170462816,02/15/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,170462830,02/15/2017,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
LARCENY-NON VEHICLE,170462834,02/15/2017,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
