UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,162952328,10/21/2016,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
BURGLARY-RESIDENCE,162952390,10/21/2016,859 HARGIS ST SE,308,Leila Valley,Z,33.68717,-84.36151,
BURGLARY-RESIDENCE,162952471,10/21/2016,1564 WESTWOOD AVE SW,404,Westview,T,33.73842,-84.43897,
RAPE,162952497,10/21/2016,418 LOVEJOY ST NW,504,Downtown,M,33.76586,-84.39315,
LARCENY-FROM VEHICLE,162952500,10/21/2016,502 RHODES ST NW,507,Vine City,L,33.75676,-84.40394,
AGG ASSAULT,162952514,10/21/2016,1201 PEACHTREE ST NE @COLONY SQ 400 BLDG,502,Midtown,E,33.78751,-84.38336,
LARCENY-FROM VEHICLE,162952582,10/21/2016,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-NON VEHICLE,162952583,10/21/2016,1302 RALPH D ABERNATHY BLVD SW,402,West End,T,33.73858,-84.43033,
LARCENY-NON VEHICLE,162952587,10/21/2016,200 EDGEWOOD AVE NE,510,Downtown,M,33.75451,-84.38094,
LARCENY-FROM VEHICLE,162952666,10/21/2016,2238 BROWNS MILL RD SE,310,Lakewood,Z,33.69207,-84.37358,
ROBBERY-PEDESTRIAN,162952667,10/21/2016,648 GILLETTE AVE SW,301,Adair Park,V,33.73263,-84.40901,
AUTO THEFT,162941623,10/20/2016,2789 GLENLOCKE GROVE CT NW,113,Monroe Heights,G,33.79744,-84.48151,
LARCENY-FROM VEHICLE,162941647,10/20/2016,1814 PEACHTREE ST NW,207,Ardmore,E,33.80444,-84.39382,
LARCENY-NON VEHICLE,162941664,10/20/2016,1820 MARIETTA BLVD NW,203,Hills Park,D,33.80431,-84.43779,
LARCENY-NON VEHICLE,162941694,10/20/2016,1360 WESTMONT RD SW,403,Venetian Hills,S,33.71818,-84.43741,
LARCENY-FROM VEHICLE,162941759,10/20/2016,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
BURGLARY-RESIDENCE,162941770,10/20/2016,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67424,-84.49697,
BURGLARY-RESIDENCE,162941841,10/20/2016,2718 LOGHAVEN DR NW,112,Collier Heights,I,33.76004,-84.47682,
AUTO THEFT,162941860,10/20/2016,1327 BOYD AVE NW,203,Blandtown,D,33.791,-84.41891,
LARCENY-FROM VEHICLE,162941922,10/20/2016,1005 BALDWIN ST SW,104,Ashview Heights,T,33.74647,-84.42057,
LARCENY-NON VEHICLE,162941925,10/20/2016,1349 W PEACHTREE ST NE,502,Midtown,E,33.79162,-84.3874,
AGG ASSAULT,162941936,10/20/2016,2380 METROPOLITAN PKWY SW,309,Perkerson,X,33.68998,-84.40808,
LARCENY-NON VEHICLE,162942077,10/20/2016,1948 CONRAD AVE,307,Lakewood Heights,Y,33.70082,-84.38132,
AGG ASSAULT,162942175,10/20/2016,1960 PERKERSON RD SW,306,Sylvan Hills,X,33.70089,-84.4177,
LARCENY-NON VEHICLE,162942187,10/20/2016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
BURGLARY-NONRES,162942234,10/20/2016,2707 DONALD LEE HOLLOWELL PKWY NW,113,Brookview Heights,G,33.77774,-84.47583,
LARCENY-FROM VEHICLE,162942241,10/20/2016,2119 BENT CREEK WAY SW,410,Campbellton Road,R,33.70148,-84.46659,
LARCENY-NON VEHICLE,162942303,10/20/2016,120 ANDERSON AVE NW,112,Dixie Hills,J,33.75734,-84.45478,
AGG ASSAULT,162942311,10/20/2016,195 FAIRBURN RD NW,111,Adamsville,H,33.76072,-84.50421,
LARCENY-FROM VEHICLE,162942347,10/20/2016,472 LORIDANS DR NE,209,North Buckhead,B,33.87226,-84.37209,
LARCENY-FROM VEHICLE,162942544,10/20/2016,100 LUCKIE ST NW,508,Downtown,M,33.7573,-84.38992,
ROBBERY-RESIDENCE,162942554,10/20/2016,1719 JASMINE CIR NW,110,West Highlands,G,33.79246,-84.44762,
AUTO THEFT,162942612,10/20/2016,501 PULLIAM ST,303,Mechanicsville,V,33.74038,-84.39273,
BURGLARY-RESIDENCE,162942699,10/20/2016,2506 GODFREY DR NW,112,Collier Heights,I,33.7592,-84.46977,
AGG ASSAULT,162942743,10/20/2016,3642 CAMPBELLTON RD SW,413,,P,33.68883,-84.50772,
LARCENY-FROM VEHICLE,162942752,10/20/2016,1000 NORTHSIDE DR NW,501,Home Park,E,33.78196,-84.40835,
LARCENY-FROM VEHICLE,162942816,10/20/2016,2001 MARTIN L KING JR DR NW,108,,I,33.75056,-84.45044,
LARCENY-NON VEHICLE,162942830,10/20/2016,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813,
LARCENY-NON VEHICLE,162942834,10/20/2016,3334 PEACHTREE RD NE ,208,North Buckhead,B,33.84911,-84.37075,
BURGLARY-RESIDENCE,162942853,10/20/2016,22 MELDON AVE SE,305,South Atlanta,Y,33.71132,-84.38359,
BURGLARY-RESIDENCE,162942904,10/20/2016,1014 VIOLET ST SW,402,Bush Mountain,S,33.72745,-84.43156,
AUTO THEFT,162942913,10/20/2016,3393 PEACHTREE ST,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,162943040,10/20/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
BURGLARY-RESIDENCE,162943054,10/20/2016,1213 BOULDERCREST DR SE,612,East Atlanta,W,33.72103,-84.33168,
AUTO THEFT,162943059,10/20/2016,3 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.75459,-84.41766,
LARCENY-FROM VEHICLE,162943093,10/20/2016,1080 AUSTIN AVE NE,602,Inman Park,N,33.76211,-84.35204,
LARCENY-FROM VEHICLE,162943120,10/20/2016,2341 MARIETTA BLVD NW,203,Bolton,D,33.81923,-84.45204,
ROBBERY-PEDESTRIAN,162943140,10/20/2016,351 CONNALLY ST SE,605,Capitol Gateway,V,33.74526,-84.38166,
AGG ASSAULT,162943159,10/20/2016,1743 N OLYMPIAN WAY SW,404,Westview,T,33.73648,-84.44457,
LARCENY-NON VEHICLE,162943199,10/20/2016,387 HILL ST ,605,Grant Park,W,33.74646,-84.3794,
LARCENY-FROM VEHICLE,162943204,10/20/2016,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
LARCENY-FROM VEHICLE,162943222,10/20/2016,441 LOVEJOY ST NW,504,Downtown,M,33.76652,-84.39293,
LARCENY-FROM VEHICLE,162943235,10/20/2016,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
BURGLARY-RESIDENCE,162943245,10/20/2016,1551 FERNO DR NW,113,Lincoln Homes,G,33.79742,-84.47772,
ROBBERY-RESIDENCE,162943281,10/20/2016,2745 OLD HAPEVILLE RD SW,311,Glenrose Heights,Z,33.67992,-84.39348,
ROBBERY-PEDESTRIAN,162943295,10/20/2016,1405 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71478,-84.35014,
LARCENY-NON VEHICLE,162948023,10/20/2016,6000 S TERMINAL PKWY,706,,,33.63751,-84.44824,
LARCENY-FROM VEHICLE,162950054,10/20/2016,111 OZONE ST SW,101,Bankhead/Bolton,H,33.78792,-84.50021,
LARCENY-FROM VEHICLE,162940039,10/20/2016,I-20 WB EXPY SW / WINDSOR ST SW,303,Downtown,M,33.74514,-84.39791,
AGG ASSAULT,162940102,10/20/2016,BOULEVARD NE / NORTH AVE NE,603,Old Fourth Ward,M,33.77118,-84.37177,
ROBBERY-PEDESTRIAN,162940110,10/20/2016,2171 PEACHTREE RD NE,207,,E,33.81347,-84.39228,
LARCENY-FROM VEHICLE,162940138,10/20/2016,1790 HOWELL MILL RD NW,204,Underwood Hills,D,33.80352,-84.41455,
ROBBERY-PEDESTRIAN,162940152,10/20/2016,1001 NORTHSIDE DR NW,501,Home Park,E,33.7819,-84.40707,
LARCENY-FROM VEHICLE,162940194,10/20/2016,2171 PEACHTREE RD NE        ,207,,E,33.81347,-84.39228,
LARCENY-FROM VEHICLE,162940197,10/20/2016,654 8TH ST NW,504,Marietta Street Artery,E,33.77945,-84.40895,
LARCENY-FROM VEHICLE,162940228,10/20/2016,816 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77683,-84.35269,
ROBBERY-PEDESTRIAN,162940328,10/20/2016,1455 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71478,-84.35014,
BURGLARY-NONRES,162940335,10/20/2016,583 COURTLAND ST NE,509,Downtown,M,33.7706,-84.3836,
AGG ASSAULT,162940402,10/20/2016,3179 PEACHTREE DR NE,211,Peachtree Park,B,33.84157,-84.36284,
LARCENY-FROM VEHICLE,162940584,10/20/2016,3165 E SHADOWLAWN AVE NE,206,Buckhead Village,B,33.84136,-84.37385,
BURGLARY-NONRES,162940629,10/20/2016,1244 COLLIER RD NW,204,Underwood Hills,D,33.81159,-84.42851,
ROBBERY-PEDESTRIAN,162940662,10/20/2016,76 4TH ST NW,505,Midtown,E,33.77487,-84.38975,
LARCENY-FROM VEHICLE,162940671,10/20/2016,3652 ROSWELL RD NW @LANDMARK DINER,202,Tuxedo Park,A,33.85409,-84.38301,
BURGLARY-NONRES,162940679,10/20/2016,645 SHELTON AVE SW,301,Adair Park,V,33.73495,-84.40898,
AUTO THEFT,162940709,10/20/2016,400 MACFEE ST NW,509,Downtown,M,33.76557,-84.39468,
LARCENY-NON VEHICLE,162940725,10/20/2016,160 PINE ST NE,509,Downtown,M,33.76784,-84.38231,
LARCENY-FROM VEHICLE,162940753,10/20/2016,538 MAGNOLIA ST NW,102,Vine City,L,33.75794,-84.40499,
LARCENY-FROM VEHICLE,162940824,10/20/2016,2331 BOLTON RD NW,203,Bolton,D,33.81909,-84.46179,
BURGLARY-RESIDENCE,162940836,10/20/2016,160 CARTER AVE SE,611,East Lake,O,33.74821,-84.30492,
LARCENY-NON VEHICLE,162940880,10/20/2016,121 CLEVELAND AVE SE,312,Glenrose Heights,Z,33.68071,-84.3847,
BURGLARY-RESIDENCE,162940891,10/20/2016,360 PONCE DE LEON AVE NE,506,Midtown,E,33.77241,-84.37548,
BURGLARY-RESIDENCE,162940922,10/20/2016,1973 JONES AVE NW,110,West Highlands,G,33.78715,-84.45229,
LARCENY-FROM VEHICLE,162940970,10/20/2016,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507,
BURGLARY-RESIDENCE,162941061,10/20/2016,1868 WINDEMERE DR NE,213,Morningside/Lenox Park,F,33.80605,-84.36517,
BURGLARY-RESIDENCE,162941076,10/20/2016,1583 ELIXIR AVE SW,104,Mozley Park,K,33.74893,-84.4394,
LARCENY-NON VEHICLE,162941078,10/20/2016,2317 BAYWOOD DR SE,310,Swallow Circle/Baywood,Z,33.69177,-84.38738,
LARCENY-FROM VEHICLE,162941091,10/20/2016,3401 LANDINGS SOUTH DR SW;,414,Ben Hill,P,33.66418,-84.52091,
LARCENY-FROM VEHICLE,162941112,10/20/2016,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
BURGLARY-RESIDENCE,162941175,10/20/2016,654 LEXINGTON AVE SW,301,Adair Park,V,33.72322,-84.40878,
LARCENY-NON VEHICLE,162941180,10/20/2016,3671 BARROW PL SW;,413,Ben Hill Pines,P,33.68349,-84.50875,
LARCENY-NON VEHICLE,162941194,10/20/2016,550 PEACHTREE ST NE,509,Downtown,M,33.76929,-84.38554,
LARCENY-FROM VEHICLE,162941208,10/20/2016,4254 PEACHTREE DUNWOODY RD NE,209,North Buckhead,B,33.87093,-84.35886,
LARCENY-FROM VEHICLE,162941248,10/20/2016,27 BAKER ST NW,508,Downtown,M,33.76235,-84.38847,
LARCENY-FROM VEHICLE,162941259,10/20/2016,3180 PEACHTREE RD NE ,206,Buckhead Forest,B,33.84183,-84.3759,
ROBBERY-RESIDENCE,162941279,10/20/2016,1049 MARTIN L KING JR DR NW,105,Washington Park,K,33.75501,-84.42223,
BURGLARY-RESIDENCE,162941282,10/20/2016,2909 3RD AVE SW,311,Hammond Park,X,33.67626,-84.4057,
LARCENY-NON VEHICLE,162941360,10/20/2016,996 HUFF RD NW,203,Blandtown,D,33.78952,-84.4204,
AUTO THEFT,162941456,10/20/2016,933 LEE ST,401,West End,T,33.7323,-84.41823,
BURGLARY-NONRES,162941496,10/20/2016,987 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80009,-84.41969,
LARCENY-NON VEHICLE,162941537,10/20/2016,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
AUTO THEFT,162933220,10/20/2016,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
LARCENY-FROM VEHICLE,162938082,10/19/2016,1010 TOFFEE TER,701,,X,33.65689,-84.42773,
BURGLARY-NONRES,162931052,10/19/2016,2451 PEACHTREE RD NE,211,Peachtree Hills,B,33.8212,-84.38754,
BURGLARY-RESIDENCE,162931075,10/19/2016,350 THOMASVILLE BOULEVARD SE,308,Thomasville Heights,Z,33.70509,-84.35714,
BURGLARY-RESIDENCE,162931076,10/19/2016,1016 COLEMAN ST SW,302,Pittsburgh,V,33.72717,-84.40382,
BURGLARY-RESIDENCE,162931077,10/19/2016,1050 GUN CLUB RD NW,110,Almond Park,G,33.78378,-84.45724,
LARCENY-FROM VEHICLE,162931143,10/19/2016,1659 DEFOOR AVE NW,204,Underwood Hills,D,33.80063,-84.4171,
LARCENY-FROM VEHICLE,162931189,10/19/2016,1011 CANTER RD,210,Pine Hills,B,33.84111,-84.35446,
LARCENY-NON VEHICLE,162931197,10/19/2016,1944 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81069,-84.36785,
BURGLARY-RESIDENCE,162931208,10/19/2016,3996 PRINCETON LAKES WAY SW;,414,Princeton Lakes,P,33.65926,-84.51738,
LARCENY-NON VEHICLE,162931231,10/19/2016,843 CLIFTON RD NE,612,East Atlanta,W,33.73124,-84.33022,
LARCENY-NON VEHICLE,162931237,10/19/2016,1054 GUN CLUB RD NW,110,Almond Park,G,33.78399,-84.45728,
LARCENY-FROM VEHICLE,162931258,10/19/2016,2591 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82494,-84.36684,
AGG ASSAULT,162931308,10/19/2016,2011 NORTH AVE NW,107,Grove Park,J,33.76881,-84.45389,
LARCENY-FROM VEHICLE,162931359,10/19/2016,300 MARTIN L KING JR DR SE,605,Oakland,W,33.74803,-84.37875,
LARCENY-FROM VEHICLE,162931407,10/19/2016,1133 HUFF RD NW,203,Blandtown,D,33.78978,-84.42557,
BURGLARY-RESIDENCE,162931413,10/19/2016,160 PINE ST NW,504,Downtown,M,33.76771,-84.39232,
BURGLARY-RESIDENCE,162931417,10/19/2016,4397 E BROOKHAVEN DR NE,209,Brookhaven,B,33.87453,-84.3496,
LARCENY-FROM VEHICLE,162931432,10/19/2016,1176 RALPH D ABERNATHY BLVD SW,402,West End,T,33.73835,-84.4264,
BURGLARY-RESIDENCE,162931476,10/19/2016,1999 BENT CREEK WAY SW,410,Campbellton Road,R,33.70087,-84.46574,
LARCENY-NON VEHICLE,162931521,10/19/2016,495 WHITEHALL ST SW,507,Castleberry Hill,M,33.74378,-84.40373,
BURGLARY-RESIDENCE,162931561,10/19/2016,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
AUTO THEFT,162931570,10/19/2016,760 W ASHLAND AVE NE,602,Inman Park,N,33.75841,-84.36249,
LARCENY-FROM VEHICLE,162931629,10/19/2016,1475 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.7129,-84.35007,
LARCENY-NON VEHICLE,162931698,10/19/2016,950 PEACHTREE ST,503,Midtown,E,33.78014,-84.38747,
LARCENY-NON VEHICLE,162931700,10/19/2016,3330 PIEDMONT RD NE ,208,Buckhead Forest,B,33.84564,-84.37462,
LARCENY-FROM VEHICLE,162931727,10/19/2016,507 JOSEPH E LOWERY BLVD SW,401,West End,T,33.74097,-84.41809,
LARCENY-FROM VEHICLE,162931731,10/19/2016,21 CLEVELAND AVE SE,312,Glenrose Heights,Z,33.68099,-84.38815,
LARCENY-NON VEHICLE,162931739,10/19/2016,165 COURTLAND ST NE @SHERATON ATLANTA,510,Downtown,M,33.75895,-84.3834,
LARCENY-NON VEHICLE,162931780,10/19/2016,171 AUBURN AVE NE,510,Downtown,M,33.75546,-84.38185,
LARCENY-FROM VEHICLE,162931799,10/19/2016,1925 MONROE DR NE,212,Piedmont Heights,F,33.80804,-84.37412,
LARCENY-FROM VEHICLE,162931832,10/19/2016,757 CLEVELAND AVE SW,309,Perkerson,X,33.68133,-84.41363,
BURGLARY-RESIDENCE,162931839,10/19/2016,1008 FERN AVE SE,304,Peoplestown,V,33.72689,-84.38497,
LARCENY-NON VEHICLE,162931843,10/19/2016,507 BISHOP ST NW,207,Loring Heights,E,33.79231,-84.40486,
BURGLARY-NONRES,162931856,10/19/2016,733 DONALD LEE HOLLOWELL PKWY NW,103,English Avenue,L,33.77333,-84.41125,
LARCENY-FROM VEHICLE,162931873,10/19/2016,288 16TH ST NW,501,Home Park,E,33.78988,-84.39713,
LARCENY-FROM VEHICLE,162931886,10/19/2016,2920 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67506,-84.40838,
LARCENY-NON VEHICLE,162931896,10/19/2016,JAMES P BRAWLEY DR NW / JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.76344,-84.41261,
LARCENY-FROM VEHICLE,162931906,10/19/2016,357 AUBURN POINTE DR SE,604,Sweet Auburn,M,33.75073,-84.37756,
AUTO THEFT,162931945,10/19/2016,747 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76674,-84.36263,
AUTO THEFT,162931960,10/19/2016,1745 PEACHTREE STREET NE,207,Brookwood Hills,E,33.8018,-84.39187,
AGG ASSAULT,162932230,10/19/2016,2410 LOWE ST NW,203,Riverside,D,33.81069,-84.4668,
AUTO THEFT,162932332,10/19/2016,3060 PHARR COURT NORTH NW,206,Peachtree Heights West,B,33.83846,-84.38422,
ROBBERY-COMMERCIAL,162932346,10/19/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,162932476,10/19/2016,998 CHARLES ALLEN DR NE,503,Midtown,E,33.7816,-84.37292,
AUTO THEFT,162932479,10/19/2016,2809 PEACHTREE RD,206,Garden Hills,B,33.83441,-84.38217,
LARCENY-NON VEHICLE,162932519,10/19/2016,147 26TH ST NW,207,Brookwood,E,33.80251,-84.39773,
LARCENY-NON VEHICLE,162932528,10/19/2016,595 PIEDMONT AVE NE ,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,162932554,10/19/2016,3201 DOWNWOOD CIR NW,201,,C,33.84133,-84.42603,
BURGLARY-RESIDENCE,162932568,10/19/2016,460 E LAKE BLVD SE,611,The Villages at East Lake,O,33.74025,-84.31379,
ROBBERY-PEDESTRIAN,162932607,10/19/2016,237 WOODWARD AVE SE,605,Grant Park,W,33.74551,-84.37976,
LARCENY-FROM VEHICLE,162932623,10/19/2016,563 MEMORIAL DR SE,605,Grant Park,W,33.7464,-84.36911,
LARCENY-FROM VEHICLE,162932698,10/19/2016,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554,
LARCENY-FROM VEHICLE,162932758,10/19/2016,154 KROG ST NE,602,Inman Park,N,33.75885,-84.364,
LARCENY-NON VEHICLE,162932775,10/19/2016,898 OAK ST SW,401,West End,T,33.74057,-84.41738,
LARCENY-NON VEHICLE,162932820,10/19/2016,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,162932825,10/19/2016,1469 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76442,-84.43603,
LARCENY-NON VEHICLE,162932872,10/19/2016,221 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.68143,-84.39669,
LARCENY-FROM VEHICLE,162932902,10/19/2016,753 EDGEWOOD AVE,602,Inman Park,N,33.75461,-84.36414,
LARCENY-NON VEHICLE,162932913,10/19/2016,755 NORTH AVE NE,602,Poncey-Highland,N,33.77104,-84.36209,
LARCENY-FROM VEHICLE,162932941,10/19/2016,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78308,-84.45882,
LARCENY-FROM VEHICLE,162932947,10/19/2016,685 11TH ST NW,501,Home Park,E,33.78332,-84.40974,
BURGLARY-RESIDENCE,162932957,10/19/2016,2630 OAKDALE ST NW,203,Riverside,D,33.80868,-84.47376,
AUTO THEFT,162932960,10/19/2016,980 PIEDMONT AVE NE,503,Midtown,E,33.78123,-84.38072,
LARCENY-FROM VEHICLE,162932978,10/19/2016,933 EDGEWOOD AVE NE,602,Inman Park,N,33.75596,-84.35714,
LARCENY-FROM VEHICLE,162933053,10/19/2016,300 MARIETTA ST NW,507,Downtown,M,33.76141,-84.39621,
AUTO THEFT,162933081,10/19/2016,1901 ROGERS AVE SW,404,Westwood Terrace,I,33.73756,-84.44996,
LARCENY-FROM VEHICLE,162933148,10/19/2016,3338 PEACHTREE RD NE,208,North Buckhead,B,33.84635,-84.3684,
BURGLARY-RESIDENCE,162933164,10/19/2016,2524 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75285,-84.47033,
BURGLARY-RESIDENCE,162933210,10/19/2016,1046 BECKWITH ST SW,104,Ashview Heights,T,33.7523,-84.42218,
RAPE,162930131,10/19/2016,3211 MARTIN L KING JR DR NW ,111,,I,33.75259,-84.4922,
LARCENY-FROM VEHICLE,162930155,10/19/2016,745 FOUNTAINHEAD LANE,211,Lindbergh/Morosgo,B,33.81912,-84.36408,
ROBBERY-PEDESTRIAN,162930158,10/19/2016,1311 MAYSON TURNER RD NW,106,Bankhead,K,33.76448,-84.4302,
AGG ASSAULT,162930231,10/19/2016,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-FROM VEHICLE,162930269,10/19/2016,1933 KILBURN DR NE,212,Piedmont Heights,F,33.80729,-84.37208,
LARCENY-FROM VEHICLE,162930336,10/19/2016,375 WIMBLEDON RD NE,212,Piedmont Heights,F,33.80661,-84.37475,
LARCENY-NON VEHICLE,162930475,10/19/2016,479 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.7638,-84.40349,
BURGLARY-NONRES,162930609,10/19/2016,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,162930629,10/19/2016,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
LARCENY-FROM VEHICLE,162930705,10/19/2016,1147 MAYLAND CIR SW,302,Pittsburgh,V,33.72351,-84.40611,
LARCENY-FROM VEHICLE,162930736,10/19/2016,76 4TH ST NW,505,Midtown,E,33.77487,-84.38975,
ROBBERY-PEDESTRIAN,162930801,10/19/2016,250 FORSYTH ST SW,512,Downtown,M,33.74775,-84.39723,
LARCENY-FROM VEHICLE,162930829,10/19/2016,2880 MANGO CIR NW,113,Monroe Heights,G,33.79399,-84.4823,
LARCENY-FROM VEHICLE,162930865,10/19/2016,2189 BURROUGHS AVE SE,310,Lakewood,Z,33.69439,-84.37147,
LARCENY-NON VEHICLE,162930872,10/19/2016,1116 SNYDER ST NW,501,Home Park,E,33.78524,-84.40198,
AUTO THEFT,162930888,10/19/2016,3600 WIEUCA RD NE,208,North Buckhead,B,33.85416,-84.36038,
AUTO THEFT,162930899,10/19/2016,641 NORTH AVE NE,603,Old Fourth Ward,M,33.77028,-84.36557,
LARCENY-FROM VEHICLE,162930923,10/19/2016,2460 PEACHTREE RD NW,206,Peachtree Heights West,B,33.82226,-84.38851,
ROBBERY-PEDESTRIAN,162931023,10/19/2016,1285 SYLVAN RD SW,301,Midtown,E,33.77879,-84.37871,
LARCENY-NON VEHICLE,162920072,10/18/2016,356 BOULEVARD NE,603,Old Fourth Ward,M,33.76421,-84.37206,
AUTO THEFT,162920097,10/18/2016,3437 GLENVIEW CIR SW,412,Heritage Valley,P,33.70409,-84.50075,
AUTO THEFT,162920107,10/18/2016,3580 CAMPBELLTON RD SW,412,,P,33.6899,-84.50584,
LARCENY-FROM VEHICLE,162920131,10/18/2016,400 WEST PEACHTREE ST NW,504,Downtown,M,33.76614,-84.3876,
LARCENY-FROM VEHICLE,162920324,10/18/2016,1448 DEKALB AVE ,608,Candler Park,N,33.76207,-84.33998,
AGG ASSAULT,162920350,10/18/2016,564 HOBSON ST,302,Pittsburgh,V,33.73192,-84.40604,
ROBBERY-PEDESTRIAN,162920358,10/18/2016,634 WHITEHALL ST SW;,303,Adair Park,V,33.74179,-84.40844,
BURGLARY-NONRES,162920400,10/18/2016,743 EDGEWOOD AVE NE,602,Inman Park,N,33.75468,-84.36305,
LARCENY-NON VEHICLE,162920484,10/18/2016,160 PONCE DE LEON AVE NE,505,Midtown,E,33.77282,-84.38211,
AGG ASSAULT,162920503,10/18/2016,2656 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77619,-84.47402,
AUTO THEFT,162920635,10/18/2016,2175 METROPOLITAN PARKWAY SW,309,Perkerson,X,33.69468,-84.40824,
LARCENY-FROM VEHICLE,162920690,10/18/2016,1007 LENA ST NW,105,Washington Park,K,33.75695,-84.421,
LARCENY-NON VEHICLE,162920705,10/18/2016,3012 JONESBORO RD SE,313,South River Gardens,Z,33.67225,-84.37156,
ROBBERY-PEDESTRIAN,162920712,10/18/2016,358 LAWTON ST SW,104,Harris Chiles,T,33.74518,-84.42319,
LARCENY-FROM VEHICLE,162920721,10/18/2016,660 9TH ST. NW.,501,Home Park,E,33.78051,-84.40903,
LARCENY-NON VEHICLE,162920746,10/18/2016,1300 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76204,-84.43066,
AUTO THEFT,162920779,10/18/2016,511 TUFTON TRL SE,312,Glenrose Heights,Z,33.66472,-84.38396,
AUTO THEFT,162920793,10/18/2016,3160 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68593,-84.49685,
LARCENY-NON VEHICLE,162920850,10/18/2016,644 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.77237,-84.41784,
AGG ASSAULT,162920889,10/18/2016,35 NORTHSIDE DR SW,101,Atlanta University Center,T,33.75356,-84.40293,
LARCENY-FROM VEHICLE,162920946,10/18/2016,1681 GLENWOOD AVE SE,612,East Atlanta,W,33.73972,-84.33279,
AUTO THEFT,162920959,10/18/2016,1115 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77374,-84.35111,
LARCENY-FROM VEHICLE,162920984,10/18/2016,955 REGENCY CREST DR SW,412,Midwest Cascade,Q,33.72708,-84.52861,
LARCENY-FROM VEHICLE,162921254,10/18/2016,2685 METROPOLITAN PARKWAY SW,309,Perkerson,X,33.68274,-84.40902,
ROBBERY-PEDESTRIAN,162921274,10/18/2016,84 FORSYTH ST NW,508,Downtown,M,33.75683,-84.38923,
AUTO THEFT,162921281,10/18/2016,280 ARIZONA AVE NE,608,Lake Claire,N,33.76189,-84.33064,
LARCENY-FROM VEHICLE,162921297,10/18/2016,1082 COLEMAN ST SW,302,Pittsburgh,V,33.72535,-84.40382,
LARCENY-FROM VEHICLE,162921361,10/18/2016,133 STAFFORD ST SW,104,Mozley Park,K,33.75137,-84.42806,
LARCENY-FROM VEHICLE,162921368,10/18/2016,1350 MAYSON TURNER RD NW,106,Bankhead,K,33.76471,-84.43109,
LARCENY-NON VEHICLE,162921416,10/18/2016,2325 MARIETTA BLVD NW,201,,C,33.82065,-84.45274,
