UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,163571347,12/22/2016,1249 CAHABA DR SW,408,Venetian Hills,S,33.72107,-84.44867,
LARCENY-FROM VEHICLE,163571442,12/22/2016,64 MANGUM ST SW,507,Castleberry Hill,M,33.75297,-84.39962,
LARCENY-FROM VEHICLE,163571517,12/22/2016,1812 PEACHTREE ST NW,207,Ardmore,E,33.80426,-84.39375,
LARCENY-NON VEHICLE,163571536,12/22/2016,43 OAKRIDGE AVE SE,611,East Lake,O,33.75096,-84.29421,
ROBBERY-PEDESTRIAN,163571594,12/22/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68387,-84.50204,
ROBBERY-PEDESTRIAN,163571615,12/22/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
AUTO THEFT,163571656,12/22/2016,2050 LIDDELL DR NE @FUTOS,212,Morningside/Lenox Park,F,33.81056,-84.36161,
LARCENY-FROM VEHICLE,163571704,12/22/2016,384 WOODWARD WAY NW,205,Woodfield,C,33.82019,-84.41178,
LARCENY-NON VEHICLE,163571720,12/22/2016,2690 METROPOLITAN PKWY SW,309,Perkerson,X,33.68169,-84.40737,
LARCENY-FROM VEHICLE,163571722,12/22/2016,3500 PEACHTREE RD,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-FROM VEHICLE,163571723,12/22/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,163571733,12/22/2016,1044 HUBBARD ST SW;,302,Pittsburgh,V,33.72634,-84.40227,
BURGLARY-RESIDENCE,163571778,12/22/2016,2493 BELLVIEW AVE NW,109,Center Hill,J,33.77689,-84.469,
LARCENY-FROM VEHICLE,163571795,12/22/2016,1176 CHATTAHOOCHEE AVE NW,203,Blandtown,D,33.80058,-84.42561,
LARCENY-NON VEHICLE,163571935,12/22/2016,650 PONCE DE LEON AVE,506,Midtown,E,33.77469,-84.36561,
LARCENY-NON VEHICLE,163571967,12/22/2016,2841 GREENBRIAR PKWY,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-NON VEHICLE,163572019,12/22/2016,785 LEE ST SW,401,West End,T,33.73358,-84.41449,
AUTO THEFT,163572032,12/22/2016,65 JOSEPH E LOWERY BLVD NW @ASHBY MARTA  STATION,102,Vine City,L,33.75634,-84.41742,
LARCENY-NON VEHICLE,163572054,12/22/2016,1519 PRYOR RD SW;,307,Joyland,Y,33.71403,-84.3939,
LARCENY-NON VEHICLE,163572103,12/22/2016,481 SINCLAIR AVE NE,602,Inman Park,N,33.76696,-84.35104,
BURGLARY-RESIDENCE,163572153,12/22/2016,464 TUFTON TRL SE,312,Glenrose Heights,Z,33.6658,-84.38443,
LARCENY-FROM VEHICLE,163572180,12/22/2016,2611 SPRINGDALE RD SW,309,Perkerson,X,33.68326,-84.41554,
LARCENY-FROM VEHICLE,163572213,12/22/2016,3550 CAMPBELLTON RD SW,413,,P,33.68984,-84.50491,
BURGLARY-RESIDENCE,163572217,12/22/2016,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
LARCENY-FROM VEHICLE,163572249,12/22/2016,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-NON VEHICLE,163572268,12/22/2016,1275 CAROLINE ST NE ,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,163572273,12/22/2016,1421 LOCKWOOD DR SW,403,Venetian Hills,S,33.71648,-84.43905,
LARCENY-NON VEHICLE,163572361,12/22/2016,3340 PEACHTREE RD NE ,208,North Buckhead,B,33.84743,-84.37089,
LARCENY-NON VEHICLE,163572364,12/22/2016,3179 PEACHTREE RD NE,206,Buckhead Village,B,33.84103,-84.37544,
LARCENY-FROM VEHICLE,163572406,12/22/2016,728 GARIBALDI ST SW;,303,Mechanicsville,V,33.73506,-84.39889,
LARCENY-NON VEHICLE,163572411,12/22/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
AGG ASSAULT,163572462,12/22/2016,230 BOULEVARD NE,604,Old Fourth Ward,M,33.76421,-84.37206,
LARCENY-FROM VEHICLE,163572577,12/22/2016,546 PRYOR ST SW,303,Mechanicsville,V,33.7399,-84.39426,
LARCENY-FROM VEHICLE,163572578,12/22/2016,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
LARCENY-NON VEHICLE,163572579,12/22/2016,349 CAMERON ST SE,606,Grant Park,W,33.745,-84.36544,
LARCENY-FROM VEHICLE,163572602,12/22/2016,1020 MARYLAND AVE NE,601,Virginia Highland,F,33.78245,-84.35701,
AGG ASSAULT,163572620,12/22/2016,288  HENRY AARON AVE,410,Florida Heights,I,33.74781,-84.45697,
LARCENY-FROM VEHICLE,163572623,12/22/2016,CLEBURNE TER NE / BLUE RIDGE AVE NE,602,Poncey-Highland,N,33.77252,-84.35351,
LARCENY-FROM VEHICLE,163572652,12/22/2016,764 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.83188,-84.36198,
LARCENY-FROM VEHICLE,163572676,12/22/2016,712 MAIDEN LN NE,601,Virginia Highland,F,33.77467,-84.36327,
LARCENY-FROM VEHICLE,163572714,12/22/2016,2325 MARIETTA BLVD NW,203,,C,33.82115,-84.45407,
BURGLARY-RESIDENCE,163572721,12/22/2016,965 SELLS AVE SW,104,Harris Chiles,T,33.74546,-84.41974,
LARCENY-NON VEHICLE,163572726,12/22/2016,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
AUTO THEFT,163572728,12/22/2016,1450 DONNELLY AVE SW,402,West End,T,33.73772,-84.43479,
ROBBERY-PEDESTRIAN,163572740,12/22/2016,758 YALE PL SW,309,Perkerson,X,33.69124,-84.41355,
LARCENY-FROM VEHICLE,163572750,12/22/2016,2814 PEACHTREE RD NW,206,Peachtree Heights West,B,33.83233,-84.38534,
LARCENY-FROM VEHICLE,163572764,12/22/2016,270 17TH STREET NW,501,Atlantic Station,E,33.79072,-84.39776,
LARCENY-FROM VEHICLE,163572775,12/22/2016,1141 BLUE RIDGE AVE NE,602,Poncey-Highland,N,33.77226,-84.35006,
AUTO THEFT,163572784,12/22/2016,1115 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73874,-84.4243,
LARCENY-FROM VEHICLE,163572799,12/22/2016,1012 CENTER ST NW,501,Home Park,E,33.78235,-84.40296,
LARCENY-FROM VEHICLE,163541174,12/22/2016,180 HARRIETT ST SE,305,South Atlanta,Y,33.71601,-84.38265,
ROBBERY-PEDESTRIAN,163560135,12/21/2016,1701 CAMPBELLTON RD SW,408,Venetian Hills,S,33.7157,-84.44849,
LARCENY-FROM VEHICLE,163560173,12/21/2016,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-FROM VEHICLE,163560238,12/21/2016,1975 HOWELL MILL RD,205,Channing Valley,C,33.80866,-84.41272,
BURGLARY-RESIDENCE,163560295,12/21/2016,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
LARCENY-NON VEHICLE,163560402,12/21/2016,3065 HEADLAND DR SW,411,Greenbriar,R,33.68999,-84.48861,
ROBBERY-PEDESTRIAN,163560560,12/21/2016,836 SAINT CHARLES AVE NE,601,Virginia Highland,F,33.77578,-84.36002,
AUTO THEFT,163560619,12/21/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79333,-84.47416,
LARCENY-FROM VEHICLE,163560765,12/21/2016,2812 RIDGEVIEW DR SW,411,Greenbriar,R,33.66887,-84.49213,
AUTO THEFT,163560812,12/21/2016,62 HOWELL DR SW,407,Adamsville,H,33.75655,-84.50318,
LARCENY-NON VEHICLE,163560846,12/21/2016,1915 JAMES JACKSON PKWY NW,203,Riverside,D,33.80693,-84.47576,
AUTO THEFT,163560850,12/21/2016,1063 SEABOARD AVE NE,606,Reynoldstown,N,33.75679,-84.35209,
AUTO THEFT,163560861,12/21/2016,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71484,-84.38975,
BURGLARY-RESIDENCE,163560981,12/21/2016,1006 SIMS AVE NW,110,Grove Park,J,33.78214,-84.45288,
AUTO THEFT,163560993,12/21/2016,2262 AJAX DR NW,110,Carver Hills,G,33.79939,-84.46187,
BURGLARY-RESIDENCE,163561057,12/21/2016,958 FOUNDERS DR SW,104,Harris Chiles,T,33.74441,-84.41989,
LARCENY-NON VEHICLE,163561087,12/21/2016,1005 ALLOWAY PL SE,607,Ormewood Park,W,33.72677,-84.35614,
BURGLARY-RESIDENCE,163561093,12/21/2016,1901 MYRTLE DR SW,410,Campbellton Road,R,33.70357,-84.4551,
BURGLARY-RESIDENCE,163561115,12/21/2016,440 ASHBURTON AVE SE,611,East Lake,O,33.74049,-84.29317,
LARCENY-NON VEHICLE,163561274,12/21/2016,1198 MCLENDON AVE NE,608,Candler Park,N,33.76521,-84.3484,
AUTO THEFT,163561298,12/21/2016,3562 PIEDMONT RD NE,208,Buckhead Forest,B,33.85083,-84.38088,
LARCENY-FROM VEHICLE,163561315,12/21/2016,415 ARMOUR DR NE,212,,F,33.81267,-84.37412,
BURGLARY-RESIDENCE,163561333,12/21/2016,2368 JERNIGAN PL SE,310,Lakewood,Z,33.69126,-84.37058,
LARCENY-NON VEHICLE,163561339,12/21/2016,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262,
LARCENY-FROM VEHICLE,163561370,12/21/2016,3035 PEACHTREE RD NE,206,Buckhead Village,B,33.83771,-84.38064,
LARCENY-FROM VEHICLE,163561376,12/21/2016,1503 ELLEBY RD SE,607,Benteen Park,W,33.7137,-84.36179,
AUTO THEFT,163561385,12/21/2016,1843 WESTWOOD AVE SW,404,Westwood Terrace,I,33.73904,-84.44782,
LARCENY-FROM VEHICLE,163561440,12/21/2016,3550 CAMPBELLTON RD SW,413,,P,33.68984,-84.50491,
LARCENY-FROM VEHICLE,163561473,12/21/2016,171 AUBURN AVE NE ,510,Downtown,M,33.75546,-84.38185,
LARCENY-FROM VEHICLE,163561479,12/21/2016,328 7TH ST NE,506,Midtown,E,33.77808,-84.37656,
LARCENY-FROM VEHICLE,163561533,12/21/2016,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
ROBBERY-PEDESTRIAN,163561548,12/21/2016,1230 MURPHY AVE SW,301,Capitol View,X,33.72149,-84.42246,
LARCENY-FROM VEHICLE,163561580,12/21/2016,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132,
LARCENY-FROM VEHICLE,163561605,12/21/2016,275 E LAKE BLVD SE,611,The Villages at East Lake,O,33.74533,-84.31429,
LARCENY-FROM VEHICLE,163561619,12/21/2016,1225 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75599,-84.34813,
LARCENY-NON VEHICLE,163561678,12/21/2016,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,163561683,12/21/2016,380 MARTIN ST SE,605,Capitol Gateway,V,33.74445,-84.38372,
LARCENY-NON VEHICLE,163561771,12/21/2016,2561 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82487,-84.36709,
LARCENY-NON VEHICLE,163561776,12/21/2016,1371 MARKET ST NW,501,Atlantic Station,E,33.7921,-84.39466,
LARCENY-FROM VEHICLE,163561806,12/21/2016,3414 PEACHTREE RD NE,208,North Buckhead,B,33.85085,-84.36416,
LARCENY-FROM VEHICLE,163561885,12/21/2016,113 ELECTRIC AVE NW,102,Vine City,L,33.75767,-84.40409,
AUTO THEFT,163561899,12/21/2016,3655 ROSWELL RD NE,209,North Buckhead,B,33.85547,-84.38135,
BURGLARY-RESIDENCE,163561962,12/21/2016,200 SUNSET AVE NW,102,Vine City,L,33.76021,-84.41046,
LARCENY-NON VEHICLE,163561974,12/21/2016,2399 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82039,-84.36744,
BURGLARY-RESIDENCE,163561983,12/21/2016,761 WOODWARD WAY NW,205,Woodfield,C,33.82317,-84.4117,
LARCENY-FROM VEHICLE,163562030,12/21/2016,I-85 NB EXPY SW / METROPOLITAN PKWY SW,309,Perkerson,X,33.68413,-84.40789,
LARCENY-NON VEHICLE,163562052,12/21/2016,3500 MARTIN L KING JR DR SW,407,Adamsville,H,33.75735,-84.50282,
AGG ASSAULT,163562169,12/21/2016,364 HILL ST SE,605,Grant Park,W,33.74475,-84.37895,
LARCENY-FROM VEHICLE,163562194,12/21/2016,1000 MARIETTA ST NW,504,Marietta Street Artery,E,33.77914,-84.41116,
LARCENY-NON VEHICLE,163562245,12/21/2016,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72142,-84.40796,
LARCENY-NON VEHICLE,163562255,12/21/2016,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
AGG ASSAULT,163562285,12/21/2016,165 COURTLAND ST NE,510,Downtown,M,33.75895,-84.3834,
AUTO THEFT,163562334,12/21/2016,3422 DALE LN SW,412,Meadowbrook Forest,P,33.69386,-84.50072,
AUTO THEFT,163562360,12/21/2016,801 JAMES JACKSON PKWY NW,109,Center Hill,J,33.77672,-84.47348,
LARCENY-NON VEHICLE,163562379,12/21/2016,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
AUTO THEFT,163562405,12/21/2016,1253 ANCHOR TER SW,408,Venetian Hills,S,33.7209,-84.45035,
BURGLARY-RESIDENCE,163562409,12/21/2016,707 CELESTE LN SW,407,Mays,H,33.74292,-84.50591,
LARCENY-NON VEHICLE,163562413,12/21/2016,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,163562415,12/21/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,163562420,12/21/2016,492 RANKIN ST NE,603,Old Fourth Ward,M,33.76744,-84.37104,
AUTO THEFT,163562445,12/21/2016,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-FROM VEHICLE,163562449,12/21/2016,2800 RIDGEVIEW DR SW,411,Greenbriar,R,33.66921,-84.49209,
LARCENY-FROM VEHICLE,163562514,12/21/2016,876 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.75457,-84.41624,
BURGLARY-RESIDENCE,163562529,12/21/2016,723 CRESTWELL CIR SW,407,Mays,H,33.74552,-84.50326,
LARCENY-FROM VEHICLE,163562541,12/21/2016,1284 W PACES FERRY RD NW,201,West Paces Ferry/Northside,A,33.84907,-84.43003,
LARCENY-FROM VEHICLE,163562566,12/21/2016,2302 MARIETTA BLVD NW,203,Bolton,D,33.81845,-84.45154,
BURGLARY-RESIDENCE,163562607,12/21/2016,1569 ELLEBY RD SE,607,Benteen Park,W,33.71181,-84.36179,
LARCENY-FROM VEHICLE,163562641,12/21/2016,870 MAYSON TURNER RD NW,102,Vine City,L,33.756,-84.41629,
LARCENY-FROM VEHICLE,163562669,12/21/2016,1036 LOS ANGELES AVE NE,601,Virginia Highland,F,33.78367,-84.35335,
ROBBERY-COMMERCIAL,163562686,12/21/2016,265 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39694,
ROBBERY-PEDESTRIAN,163562711,12/21/2016,575 FLAT SHOALS AVE SE,612,East Atlanta,W,33.73856,-84.34393,
LARCENY-FROM VEHICLE,163562712,12/21/2016,3680 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65445,-84.5082,
LARCENY-FROM VEHICLE,163562736,12/21/2016,0 PHILIPS DR NW @PHILIPS - LOADING,507,Downtown,M,33.75733,-84.39635,
LARCENY-FROM VEHICLE,163562739,12/21/2016,3424 PIEDMONT RD,211,Lindbergh/Morosgo,B,33.82323,-84.36876,
LARCENY-FROM VEHICLE,163562751,12/21/2016,3181 MATHIESON DR NE,208,Buckhead Forest,B,33.84159,-84.37663,
ROBBERY-PEDESTRIAN,163562756,12/21/2016,1155 SYLVAN RD SW,301,Oakland City,S,33.72342,-84.41823,
ROBBERY-RESIDENCE,163562768,12/21/2016,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AUTO THEFT,163562778,12/21/2016,2020 HOWELL MILL RD NW @PUBLIX - HOWELL,205,Grove Park,J,33.78399,-84.45335,
LARCENY-FROM VEHICLE,163562786,12/21/2016,1133 HUFF RD NW,203,Blandtown,D,33.78909,-84.42518,
LARCENY-FROM VEHICLE,163562814,12/21/2016,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-NON VEHICLE,163562819,12/21/2016,370 PAVILLION ST SE,605,Grant Park,W,33.73616,-84.37552,
BURGLARY-RESIDENCE,163562824,12/21/2016,785 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41379,
LARCENY-FROM VEHICLE,163562825,12/21/2016,909 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77347,-84.35767,
AUTO THEFT,163562867,12/21/2016,2020 BOLTON DR NW,204,Bolton,D,33.8133,-84.43718,
LARCENY-FROM VEHICLE,163562906,12/21/2016,2611 SPRINGDALE RD SW,309,Perkerson,X,33.68326,-84.41554,
LARCENY-FROM VEHICLE,163552958,12/20/2016,2323 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.81869,-84.36622,
LARCENY-NON VEHICLE,163558052,12/20/2016,6000 NORTH TERMINAL PKWY,702,,,33.64184,-84.4477,
LARCENY-FROM VEHICLE,163550039,12/20/2016,712 MAIDEN LN NE,601,Virginia Highland,F,33.77458,-84.36368,
LARCENY-FROM VEHICLE,163550130,12/20/2016,420 14TH ST NW,501,Home Park,E,33.78593,-84.40086,
BURGLARY-RESIDENCE,163550162,12/20/2016,1981 VENETIAN DR SW      ,408,Venetian Hills,S,33.71509,-84.45311,
BURGLARY-RESIDENCE,163550183,12/20/2016,4001 PEACHTREE PARK DR NE,207,,E,33.81383,-84.38963,
LARCENY-FROM VEHICLE,163550202,12/20/2016,227 COURTLAND ST NE,509,Downtown,M,33.76067,-84.38354,
LARCENY-NON VEHICLE,163550256,12/20/2016,720 DONALD LEE HOLLOWELL PKWY NW,103,English Avenue,L,33.77276,-84.41089,
LARCENY-NON VEHICLE,163550278,12/20/2016,1892 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80673,-84.41316,
LARCENY-NON VEHICLE,163550285,12/20/2016,3015 JONESBORO RD SE,312,Orchard Knob,Z,33.67229,-84.37254,
AUTO THEFT,163550288,12/20/2016,718 GARIBALDI ST SW,303,Mechanicsville,V,33.73532,-84.39895,
ROBBERY-PEDESTRIAN,163550307,12/20/2016,2588 THE FONTAINEBLEAU SW ,411,Greenbriar,R,33.68352,-84.48807,
LARCENY-FROM VEHICLE,163550320,12/20/2016,302 SKIPPER PL NW,112,Collier Heights,I,33.78197,-84.49098,
BURGLARY-NONRES,163550403,12/20/2016,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
BURGLARY-NONRES,163550522,12/20/2016,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
BURGLARY-NONRES,163550525,12/20/2016,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
AGG ASSAULT,163550546,12/20/2016,261 WALNUT ST NW,102,Vine City,L,33.76185,-84.40628,
AUTO THEFT,163550547,12/20/2016,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
BURGLARY-NONRES,163550558,12/20/2016,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
LARCENY-NON VEHICLE,163550580,12/20/2016,599 WHITEHALL ST SW,303,Pittsburgh,V,33.74277,-84.40756,
LARCENY-NON VEHICLE,163550619,12/20/2016,655 CLEVELAND AVE SW,309,Perkerson,X,33.6824,-84.41029,
LARCENY-FROM VEHICLE,163550632,12/20/2016,3181 DONALD LEE HOLLOWELL PKWY NW,113,Brookview Heights,G,33.78619,-84.49113,
LARCENY-FROM VEHICLE,163550655,12/20/2016,865 KINGS GRANT DR NW,112,Collier Heights,I,33.77768,-84.48248,
LARCENY-FROM VEHICLE,163550668,12/20/2016,1783 JOHNSON RD NW,110,Rockdale,G,33.78547,-84.44593,
LARCENY-FROM VEHICLE,163550691,12/20/2016,1268 MACKINTOSH PARK NW,203,Blandtown,D,33.79185,-84.42952,
LARCENY-FROM VEHICLE,163550692,12/20/2016,1651 DUPONT COMMONS DR NW,203,Hills Park,D,33.80869,-84.44772,
LARCENY-NON VEHICLE,163550707,12/20/2016,1122 BENTEEN AVE SE,607,Boulevard Heights,W,33.72406,-84.36704,
BURGLARY-RESIDENCE,163550800,12/20/2016,205 LITTLE ST SE,304,Summerhill,V,33.73291,-84.38115,
LARCENY-NON VEHICLE,163550990,12/20/2016,502 AMSTERDAM AVE NE,213,Morningside/Lenox Park,F,33.78831,-84.36969,
LARCENY-FROM VEHICLE,163550993,12/20/2016,311 SCOTT ST SW,406,,I,33.74956,-84.49595,
BURGLARY-NONRES,163551020,12/20/2016,477 FLAT SHOALS AVE SE,612,East Atlanta,W,33.7411,-84.34658,
LARCENY-FROM VEHICLE,163551021,12/20/2016,23 LARKIN PL SW,507,Castleberry Hill,M,33.74749,-84.40414,
LARCENY-FROM VEHICLE,163551101,12/20/2016,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AUTO THEFT,163551126,12/20/2016,I-75 SB EXPY SW / CLEVELAND AVE SW,309,Hammond Park,X,33.68112,-84.39868,
LARCENY-FROM VEHICLE,163551136,12/20/2016,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225,
BURGLARY-RESIDENCE,163551156,12/20/2016,46 DOROTHY ST SE,305,South Atlanta,Y,33.7103,-84.38386,
LARCENY-NON VEHICLE,163551185,12/20/2016,25 PEACHTREE ST SE,510,Downtown,M,33.75445,-84.38954,
LARCENY-FROM VEHICLE,163551187,12/20/2016,870 MAYSON TURNER RD NW,102,Vine City,L,33.756,-84.41629,
AUTO THEFT,163551220,12/20/2016,3550 CAMPBELLTON RD SW,413,,P,33.68984,-84.50491,
LARCENY-NON VEHICLE,163551276,12/20/2016,2525 PIEDMONT RD,211,Lindbergh/Morosgo,B,33.824,-84.36521,
AUTO THEFT,163551296,12/20/2016,3427 LAKE VALLEY RD NW,111,Adamsville,H,33.764,-84.49984,
AUTO THEFT,163551301,12/20/2016,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
AUTO THEFT,163551374,12/20/2016,290 MARGARET ST SE,305,Lakewood Heights,Y,33.71257,-84.37897,
LARCENY-NON VEHICLE,163551412,12/20/2016,172 HUNTINGTON RD NE,207,Brookwood Hills,E,33.8049,-84.38794,
LARCENY-FROM VEHICLE,163551478,12/20/2016,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328,
BURGLARY-RESIDENCE,163551489,12/20/2016,667 LYRIC WAY NW,112,Collier Heights,I,33.77356,-84.47697,
AUTO THEFT,163551497,12/20/2016,3041 LANDRUM DR SW,409,Southwest,R,33.70915,-84.48832,
LARCENY-FROM VEHICLE,163551520,12/20/2016,15 PEACHTREE ST,511,Downtown,M,33.75369,-84.39043,
LARCENY-NON VEHICLE,163551561,12/20/2016,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-FROM VEHICLE,163551576,12/20/2016,968 ALLENE AVE SW,301,Adair Park,V,33.72847,-84.41328,
LARCENY-FROM VEHICLE,163551582,12/20/2016,I-20 WB EXPY NW / I-285 NB EXPY NW,112,Collier Heights,I,33.76476,-84.49282,
LARCENY-NON VEHICLE,163551659,12/20/2016,900 JOSEPH E BOONE BLVD,102,Vine City,L,33.76337,-84.41688,
LARCENY-NON VEHICLE,163551670,12/20/2016,1310 IVERSON ST NE,608,Candler Park,N,33.76318,-84.34465,
LARCENY-NON VEHICLE,163551728,12/20/2016,3035 PEACHTREE RD NE,206,Buckhead Village,B,33.83805,-84.38085,
AUTO THEFT,163551751,12/20/2016,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
LARCENY-NON VEHICLE,163551765,12/20/2016,723 COOPER ST SW,303,Mechanicsville,V,33.73508,-84.39734,
LARCENY-FROM VEHICLE,163551799,12/20/2016,735 BELLEMEADE AVE NW,204,Berkeley Park,D,33.80045,-84.41231,
LARCENY-NON VEHICLE,163552022,12/20/2016,226 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73675,-84.39489,
BURGLARY-RESIDENCE,163552027,12/20/2016,1623 BEECHER ST SW,404,Westview,T,33.73387,-84.4409,
AGG ASSAULT,163552054,12/20/2016,1044 SMITH ST SW,302,Pittsburgh,V,33.72608,-84.40059,
AUTO THEFT,163552236,12/20/2016,1720 MARIETTA BLVD NW,203,Hills Park,D,33.80169,-84.43644,
AUTO THEFT,163552245,12/20/2016,1700 NORTHSIDE DR NW,207,Berkeley Park,D,33.80121,-84.40791,
LARCENY-FROM VEHICLE,163552261,12/20/2016,1634 MCLENDON AVE NE,608,Candler Park,N,33.765,-84.33395,
LARCENY-NON VEHICLE,163552328,12/20/2016,1801 HOWELL MILL RD,204,Berkeley Park,D,33.80388,-84.41278,
BURGLARY-RESIDENCE,163552375,12/20/2016,1032 SANDERS AVE SE,606,Ormewood Park,W,33.74218,-84.35371,
AUTO THEFT,163552404,12/20/2016,180 UNIVERSITY AVE SW,302,Pittsburgh,V,33.72164,-84.39375,
BURGLARY-RESIDENCE,163552539,12/20/2016,447 BOULEVARD NE,603,Old Fourth Ward,M,33.76665,-84.37181,
LARCENY-FROM VEHICLE,163552542,12/20/2016,520 FLAT SHOALS AVE SE,612,East Atlanta,W,33.7393,-84.34447,
ROBBERY-PEDESTRIAN,163552543,12/20/2016,2801 CHERRY LAUREL LN,411,Greenbriar,R,33.69662,-84.47846,
BURGLARY-RESIDENCE,163552563,12/20/2016,220 26TH ST NW,207,Brookwood,E,33.80312,-84.4011,
LARCENY-FROM VEHICLE,163552678,12/20/2016,4475 ROSWELL RD NE,209,North Buckhead,B,33.87728,-84.37949,
LARCENY-FROM VEHICLE,163552694,12/20/2016,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65571,-84.50908,
LARCENY-FROM VEHICLE,163552726,12/20/2016,663 WINDSOR ST SW,303,Mechanicsville,V,33.73661,-84.39843,
ROBBERY-PEDESTRIAN,163552743,12/20/2016,489 MORELAND AVE SE,606,Ormewood Park,W,33.7408,-84.34962,
ROBBERY-PEDESTRIAN,163552766,12/20/2016,448 BECKWITH CT SW,101,Atlanta University Center,T,33.75272,-84.40417,
LARCENY-NON VEHICLE,163552773,12/20/2016,3730 CARMIA DR SW ,413,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-FROM VEHICLE,163552774,12/20/2016,752 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77498,-84.35291,
LARCENY-FROM VEHICLE,163552793,12/20/2016,1083 AUSTIN AVE NE,602,Inman Park,N,33.76195,-84.35249,
LARCENY-FROM VEHICLE,163552830,12/20/2016,500 10TH ST NE ,502,,E,33.78223,-84.36922,
LARCENY-FROM VEHICLE,163552840,12/20/2016,740 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76681,-84.36338,
LARCENY-FROM VEHICLE,163552862,12/20/2016,415 MEMORIAL DR SE,605,Grant Park,W,33.74652,-84.37423,
