UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AGG ASSAULT,170192593,01/20/2017,46 FORSYTH ST NW,508,Downtown,M,33.75591,-84.39053,
AUTO THEFT,170200021,01/20/2017,634 WHITEHALL ST SW,303,Adair Park,V,33.74179,-84.40844,
LARCENY-FROM VEHICLE,170200099,01/20/2017,1058 HOWELL MILL RD NW,501,Home Park,E,33.78345,-84.4119,
ROBBERY-PEDESTRIAN,170200431,01/20/2017,3475 FAIRBURN PL NW,114,Fairburn Heights,H,33.77212,-84.50122,
BURGLARY-NONRES,170200440,01/20/2017,1766 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70595,-84.3798,
LARCENY-FROM VEHICLE,170200561,01/20/2017,204 SISSON AVE NE,610,Kirkwood,O,33.75841,-84.31502,
AUTO THEFT,170200596,01/20/2017,444 CHARTER OAK DR SW,407,Wisteria Gardens,H,33.75873,-84.51066,
BURGLARY-NONRES,170200660,01/20/2017,3852 JONESBORO RD SE,313,South River Gardens,Z,33.65044,-84.3659,
LARCENY-FROM VEHICLE,170200717,01/20/2017,350 E LAKE BLVD SE,611,The Villages at East Lake,O,33.74182,-84.31365,
LARCENY-NON VEHICLE,170193091,01/20/2017,2020 BOLTON RD NW,203,Riverside,D,33.81125,-84.47594,
LARCENY-NON VEHICLE,170202503,01/20/2017,2539 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-FROM VEHICLE,170202647,01/20/2017,2341 MARIETTA BLVD NW,203,Bolton,D,33.81923,-84.45204,
AGG ASSAULT,170202696,01/20/2017,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
LARCENY-FROM VEHICLE,170202698,01/20/2017,312 PHARR RD NE,206,Buckhead Village,B,33.83739,-84.37729,
LARCENY-NON VEHICLE,170202702,01/20/2017,3393 PEACHTREE RD NE,210,Lenox,B,33.84884,-84.36475,
LARCENY-NON VEHICLE,170202728,01/20/2017,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,170202754,01/20/2017,160 TED TURNER DR NW @ATLANTA AMERICAN MOT,508,Downtown,M,33.75934,-84.39009,
BURGLARY-RESIDENCE,170202812,01/20/2017,1297 WOODLAND AVE SE,607,Woodland Hills,W,33.71914,-84.35397,
LARCENY-FROM VEHICLE,170202838,01/20/2017,99 PEACHTREE ST SW ,511,Downtown,M,33.75207,-84.39214,
LARCENY-NON VEHICLE,170202841,01/20/2017,1371 MARKET ST NW,501,Atlantic Station,E,33.7921,-84.39466,
LARCENY-FROM VEHICLE,170202869,01/20/2017,848 SPRING ST NW,505,Midtown,E,33.77771,-84.38947,
AUTO THEFT,170202872,01/20/2017,970 PIEDMONT AVE NE,503,Midtown,E,33.78104,-84.38078,
BURGLARY-RESIDENCE,170202890,01/20/2017,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
AGG ASSAULT,170202926,01/20/2017,1888 EVANS DR SW,306,Sylvan Hills,X,33.70276,-84.42143,
AUTO THEFT,170202967,01/20/2017,2750 BAKER RIDGE DR NW,112,Collier Heights,I,33.76792,-84.4775,
BURGLARY-RESIDENCE,170203045,01/20/2017,1012 LITTLE HAMPTON CT SE,313,South River Gardens,Z,33.65914,-84.35129,
BURGLARY-RESIDENCE,170203052,01/20/2017,1135 SELLS AVE SW,104,West End,T,33.74534,-84.425,
LARCENY-FROM VEHICLE,170203103,01/20/2017,156 MOURY AVE SW,305,The Villages at Carver,Y,33.71265,-84.38851,
LARCENY-FROM VEHICLE,170203158,01/20/2017,3365 PIEDMONT RD NE,208,North Buckhead,B,33.84687,-84.37284,
ROBBERY-PEDESTRIAN,170203180,01/20/2017,986 MARTIN L KING JR DR SW,104,Ashview Heights,T,33.75465,-84.41995,
AGG ASSAULT,170203196,01/20/2017,2905 3RD AVE SW,311,Hammond Park,X,33.67625,-84.40555,
LARCENY-NON VEHICLE,170208052,01/20/2017,6000 N TERMINAL PKWY,705,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,170208077,01/20/2017,6000 SOUTH TERMINAL PKWY,706,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,170208086,01/20/2017,8700 SPINE RD,703,,,33.64067,-84.43872,
LARCENY-NON VEHICLE,170200777,01/20/2017,575 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82323,-84.36876,
BURGLARY-NONRES,170200815,01/20/2017,98 ANDERSON AVE NW @APS KIPP COLLEGIATE,108,Dixie Hills,J,33.75633,-84.45114,
ROBBERY-COMMERCIAL,170200905,01/20/2017,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813,
LARCENY-NON VEHICLE,170200935,01/20/2017,340 BOULEVARD NE,604,Old Fourth Ward,M,33.76359,-84.37235,
AUTO THEFT,170200955,01/20/2017,2412 JONES RD NW,112,Collier Heights,I,33.77996,-84.49061,
LARCENY-FROM VEHICLE,170200991,01/20/2017,141 WESLEY AVE NE,609,Edgewood,O,33.75749,-84.33724,
AUTO THEFT,170201093,01/20/2017,1785 MOUNT PARAN RD NW,202,Mt. Paran/Northside,A,33.86877,-84.43447,
AGG ASSAULT,170201160,01/20/2017,309 EDGEWOOD AVE SE @FIRE STATION 4,604,Sweet Auburn,M,33.75418,-84.37733,
LARCENY-NON VEHICLE,170201178,01/20/2017,3280 PEACHTREE RD NE,208,North Buckhead,B,33.8445,-84.37017,
LARCENY-NON VEHICLE,170201236,01/20/2017,301 MEMORIAL DR SE,605,Grant Park,W,33.7465,-84.37767,
LARCENY-NON VEHICLE,170201237,01/20/2017,3535 PEACHTREE RD,210,Lenox,B,33.85182,-84.3595,
LARCENY-FROM VEHICLE,170201302,01/20/2017,320 MARTIN L KING JR DR SE,605,Oakland,W,33.74739,-84.37812,
LARCENY-NON VEHICLE,170201317,01/20/2017,2841 GREENBRIAR PKWY,411,Greenbriar,R,33.68992,-84.48917,
LARCENY-NON VEHICLE,170201358,01/20/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,170201385,01/20/2017,2539 PIEDMONT RD NE @TARGET,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
BURGLARY-RESIDENCE,170201420,01/20/2017,3837 LAND O LAKES DR NE,209,North Buckhead,B,33.85876,-84.37625,
LARCENY-FROM VEHICLE,170201425,01/20/2017,1672 LAUREL AVE NW,203,Hills Park,D,33.8013,-84.44231,
AUTO THEFT,170201446,01/20/2017,1297 JONESBORO RD SE,305,South Atlanta,Y,33.71904,-84.38515,
LARCENY-FROM VEHICLE,170201458,01/20/2017,180 HARRIETT ST SE,305,South Atlanta,Y,33.71601,-84.38265,
LARCENY-NON VEHICLE,170201493,01/20/2017,495 MORELAND AVE SE,606,Ormewood Park,W,33.74062,-84.34966,
ROBBERY-PEDESTRIAN,170201494,01/20/2017,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214,
RAPE,170201507,01/20/2017,1195 MILTON TER SE,305,Chosewood Park,Y,33.72248,-84.38033,
LARCENY-FROM VEHICLE,170201584,01/20/2017,3380 PEACHTREE RD NE,208,North Buckhead,B,33.84969,-84.36617,
LARCENY-NON VEHICLE,170201628,01/20/2017,1275 CAROLINE ST,609,Edgewood,O,33.75674,-84.34619,
LARCENY-FROM VEHICLE,170201758,01/20/2017,455 FULTON ST SW,303,Mechanicsville,V,33.74173,-84.40283,
BURGLARY-RESIDENCE,170201872,01/20/2017,1340 GAULT ST SE,305,Chosewood Park,Y,33.71769,-84.37211,
LARCENY-FROM VEHICLE,170201887,01/20/2017,658 SCHUYLER AVE SE,607,Boulevard Heights,W,33.72517,-84.36655,
AGG ASSAULT,170201894,01/20/2017,1097 HOLLYWOOD RD NW,110,Almond Park,G,33.78526,-84.46082,
LARCENY-NON VEHICLE,170201905,01/20/2017,855 PEACHTREE ST NE,505,Midtown,E,33.778,-84.38424,
LARCENY-NON VEHICLE,170201940,01/20/2017,428 MORELAND AVE NE,602,Inman Park,N,33.76614,-84.34917,
LARCENY-NON VEHICLE,170202016,01/20/2017,230 18TH ST NW,501,Atlantic Station,E,33.79212,-84.39554,
BURGLARY-NONRES,170202148,01/20/2017,2866 FORREST HILLS DR SW,311,Hammond Park,X,33.67725,-84.39889,
LARCENY-FROM VEHICLE,170202241,01/20/2017,1402 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79282,-84.35257,
LARCENY-FROM VEHICLE,170202261,01/20/2017,2125 NORTHSIDE DR,201,Paces,A,33.85514,-84.45235,
BURGLARY-RESIDENCE,170202383,01/20/2017,251 CANDLER RD SE,611,East Lake,O,33.74592,-84.29163,
AGG ASSAULT,170202413,01/20/2017,351 MORELAND AVE NE,608,Candler Park,N,33.76393,-84.34873,
LARCENY-FROM VEHICLE,170202429,01/20/2017,1017 COLLIER RD NW,204,,C,33.81014,-84.42079,
LARCENY-FROM VEHICLE,170193094,01/19/2017,1937 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81039,-84.36748,
LARCENY-NON VEHICLE,170198075,01/19/2017,GATE B9 @9700 SPINE RD,703,,,33.63886,-84.43538,
LARCENY-NON VEHICLE,170192625,01/19/2017,650 PHIPPS BLVD NE,209,North Buckhead,B,33.85398,-84.3646,
LARCENY-FROM VEHICLE,170192719,01/19/2017,3168 ABBEY DR SW;,414,Princeton Lakes,P,33.6673,-84.51213,
LARCENY-FROM VEHICLE,170192727,01/19/2017,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
AUTO THEFT,170192773,01/19/2017,1489 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71381,-84.43716,
LARCENY-NON VEHICLE,170192879,01/19/2017,931 MONROE DR NE @TRADER JOES - MONROE,506,Midtown,E,33.77909,-84.36717,
BURGLARY-RESIDENCE,170192913,01/19/2017,507 BISHOP ST NW,207,Loring Heights,E,33.79231,-84.40486,
LARCENY-FROM VEHICLE,170192917,01/19/2017,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,170192952,01/19/2017,35 OLD IVY RD NE,209,North Buckhead,B,33.85435,-84.38153,
LARCENY-FROM VEHICLE,170192961,01/19/2017,1544 PIEDMONT AVE NE @ANSLEY MALL,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-FROM VEHICLE,170192978,01/19/2017,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80944,-84.41286,
LARCENY-NON VEHICLE,170182044,01/19/2017,261 19th St NW #1250,501,Atlantic Station,E,33.78959,-84.40165,
AUTO THEFT,170190018,01/19/2017,1170 ATLANTIC DR NW,501,Home Park,E,33.78674,-84.39786,
BURGLARY-RESIDENCE,170190022,01/19/2017,525 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.76819,-84.36763,
AUTO THEFT,170190024,01/19/2017,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
BURGLARY-NONRES,170190082,01/19/2017,1394 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79262,-84.35285,
BURGLARY-RESIDENCE,170190085,01/19/2017,1700 NOBLE CREEK DR NW,204,Cross Creek,C,33.81482,-84.42295,
LARCENY-FROM VEHICLE,170190183,01/19/2017,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74505,-84.40523,
LARCENY-FROM VEHICLE,170190234,01/19/2017,2043 CHESHIRE BRIDGE RD NE,213,Lindridge/Martin Manor,F,33.81123,-84.35601,
AGG ASSAULT,170190373,01/19/2017,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71775,-84.52379,
LARCENY-FROM VEHICLE,170190473,01/19/2017,759 POLLARD BLVD SW,304,Summerhill,V,33.73405,-84.39127,
ROBBERY-PEDESTRIAN,170190590,01/19/2017,2850 CAMPBELLTON RD SW,410,Campbellton Road,R,33.69861,-84.48116,
AUTO THEFT,170190679,01/19/2017,1053 ASTOR AVE SW,306,Sylvan Hills,X,33.70172,-84.42306,
LARCENY-FROM VEHICLE,170190770,01/19/2017,350 E LAKE BLVD SE,611,The Villages at East Lake,O,33.74182,-84.31365,
ROBBERY-RESIDENCE,170190774,01/19/2017,556 PAINES AVE NW,103,English Avenue,L,33.76997,-84.41476,
BURGLARY-NONRES,170190782,01/19/2017,1126 EUCLID AVE NE,602,Inman Park,N,33.76457,-84.35052,
LARCENY-NON VEHICLE,170190863,01/19/2017,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
BURGLARY-RESIDENCE,170190876,01/19/2017,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059,
AUTO THEFT,170190877,01/19/2017,1982 LA DAWN LN NW,203,Bolton,D,33.81544,-84.45261,
BURGLARY-RESIDENCE,170190917,01/19/2017,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82296,-84.36346,
AUTO THEFT,170191007,01/19/2017,1176 AVON AVE SW,403,Oakland City,S,33.72196,-84.4265,
LARCENY-NON VEHICLE,170191016,01/19/2017,1091 EUCLID AVE NE,604,Old Fourth Ward,M,33.76454,-84.37155,
AUTO THEFT,170191029,01/19/2017,2400 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70382,-84.46637,
AGG ASSAULT,170191045,01/19/2017,3221 MARTIN L KING JR DR NW,111,,I,33.75284,-84.49256,
LARCENY-FROM VEHICLE,170191058,01/19/2017,3110 GARDEN WALK SW,414,Princeton Lakes,P,33.66595,-84.51284,
BURGLARY-RESIDENCE,170191108,01/19/2017,1305 LOCH LOMOND TRL SW,412,,,33.71683,-84.54144,
AUTO THEFT,170191109,01/19/2017,3560 FAIRBURN PL NW,114,Fairburn Heights,H,33.77166,-84.50404,
AUTO THEFT,170191113,01/19/2017,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621,
BURGLARY-RESIDENCE,170191182,01/19/2017,1429 N MORNINGSIDE DR NE,213,Morningside/Lenox Park,F,33.79374,-84.35743,
LARCENY-NON VEHICLE,170191277,01/19/2017,2098 PENELOPE ST NW,108,Penelope Neighbors,J,33.75262,-84.45468,
AGG ASSAULT,170191294,01/19/2017,161 MANGUM ST SW,507,Castleberry Hill,M,33.75044,-84.39936,
LARCENY-NON VEHICLE,170191351,01/19/2017,2069 CHESHIRE BRIDGE RD NE,213,Lindridge/Martin Manor,F,33.81148,-84.35523,
BURGLARY-RESIDENCE,170191359,01/19/2017,1817 KING CHARLES RD SW,412,Kings Forest,P,33.70508,-84.51421,
LARCENY-NON VEHICLE,170191381,01/19/2017,1722 CAMPBELLTON RD SW,408,,R,33.71138,-84.44423,
LARCENY-FROM VEHICLE,170191458,01/19/2017,2161 MORELAND AVE SE,308,Norwood Manor,Z,33.69498,-84.35195,
LARCENY-NON VEHICLE,170191481,01/19/2017,3334 PEACHTREE RD NE,208,North Buckhead,B,33.84624,-84.36844,
ROBBERY-PEDESTRIAN,170191560,01/19/2017,1695 MAY AVE,612,East Atlanta,W,33.7387,-84.33233,
LARCENY-NON VEHICLE,170191672,01/19/2017,450 CAPITOL AVE SE,304,Summerhill,V,33.74206,-84.38768,
LARCENY-NON VEHICLE,170191758,01/19/2017,2535 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82404,-84.36378,
ROBBERY-COMMERCIAL,170191779,01/19/2017,1888 PEACHTREE RD NE ,207,Ardmore,E,33.80648,-84.39432,
LARCENY-NON VEHICLE,170191814,01/19/2017,1336 BRIDGES AVE SW,403,Oakland City,S,33.72643,-84.43192,
BURGLARY-NONRES,170191919,01/19/2017,909 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.76356,-84.41704,
LARCENY-NON VEHICLE,170191986,01/19/2017,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,170192021,01/19/2017,501 DANIEL ST SE,604,Old Fourth Ward,M,33.75394,-84.371,
LARCENY-NON VEHICLE,170192092,01/19/2017,303 PARKWAY DR,604,Old Fourth Ward,M,33.76272,-84.37406,
ROBBERY-PEDESTRIAN,170192287,01/19/2017,395 PIEDMONT AVE NE @Multiple,603,Old Fourth Ward,M,33.76501,-84.38137,
BURGLARY-RESIDENCE,170192300,01/19/2017,2524 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75285,-84.47033,
BURGLARY-RESIDENCE,170192452,01/19/2017,624 FLAMINGO DR SW,406,Audobon Forest,I,33.73782,-84.47179,
BURGLARY-NONRES,170192512,01/19/2017,1085 LINDBERGH DR NE,212,Lindridge/Martin Manor,F,33.81843,-84.35165,
LARCENY-FROM VEHICLE,163532016,01/19/2017,848 MENTELLE DR NE,506,Midtown,E,33.77777,-84.37428,
LARCENY-NON VEHICLE,170182047,01/18/2017,3330 PIEDMONT RD NE @KROGER - PIEDMONT,208,Buckhead Forest,B,33.84564,-84.37462,
LARCENY-FROM VEHICLE,170182120,01/18/2017,2807 PHARR RD NE,611,East Lake,O,33.75333,-84.29498,
LARCENY-NON VEHICLE,170182193,01/18/2017,2070 LIDDELL DR NE,212,Morningside/Lenox Park,F,33.81104,-84.36164,
AUTO THEFT,170182315,01/18/2017,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815,
LARCENY-FROM VEHICLE,170182326,01/18/2017,508 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82278,-84.3701,
LARCENY-FROM VEHICLE,170182344,01/18/2017,1200 HOWELL MILL RD NW,203,Blandtown,D,33.78674,-84.41204,
LARCENY-FROM VEHICLE,170182357,01/18/2017,410 14TH ST NW,501,Home Park,E,33.78589,-84.40047,
LARCENY-NON VEHICLE,170182368,01/18/2017,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752,
LARCENY-FROM VEHICLE,170182404,01/18/2017,1175 CASCADE PKWY SW,406,,,33.72578,-84.50105,
BURGLARY-RESIDENCE,170182436,01/18/2017,2581 CHURCH ST NW,203,Riverside,D,33.81122,-84.47276,
LARCENY-FROM VEHICLE,170182473,01/18/2017,1735 DEFOOR PL NW,204,Underwood Hills,D,33.80224,-84.42161,
AGG ASSAULT,170182481,01/18/2017,1111 OAK ST SW @WEST END PARK,401,West End,T,33.74123,-84.42495,
AGG ASSAULT,170182490,01/18/2017,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805,
LARCENY-FROM VEHICLE,170182530,01/18/2017,408 WOODWARD AVE SE,605,Grant Park,W,33.74594,-84.37417,
LARCENY-FROM VEHICLE,170182533,01/18/2017,810 MARIETTA ST NW,504,Marietta Street Artery,E,33.7743,-84.40612,
LARCENY-FROM VEHICLE,170182537,01/18/2017,1099 HEMPHILL AVE NW,501,Home Park,E,33.7849,-84.40582,
LARCENY-FROM VEHICLE,170182549,01/18/2017,318 E PACES FERRY RD NE,206,Buckhead Village,B,33.83883,-84.37912,
LARCENY-FROM VEHICLE,170182550,01/18/2017,743 MAIDEN LN NE,601,Virginia Highland,F,33.77451,-84.36248,
LARCENY-NON VEHICLE,170182551,01/18/2017,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
LARCENY-FROM VEHICLE,170182573,01/18/2017,1495 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80887,-84.43622,
AGG ASSAULT,170182639,01/18/2017,2097 VERBENA ST NW,108,Penelope Neighbors,J,33.75508,-84.45567,
LARCENY-FROM VEHICLE,170182646,01/18/2017,2195 MONROE DR NE,212,Piedmont Heights,F,33.81034,-84.36852,
LARCENY-NON VEHICLE,170182664,01/18/2017,973 EDGEWOOD AVE NE,602,Inman Park,N,33.75638,-84.35605,
BURGLARY-RESIDENCE,170182676,01/18/2017,800 W MARIETTA ST NW,103,English Avenue,L,33.78022,-84.41514,
AGG ASSAULT,170182700,01/18/2017,1740 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.80829,-84.36553,
LARCENY-FROM VEHICLE,170182719,01/18/2017,N HIGHLAND AVE NE / CARMEL AVE NE,602,Inman Park,N,33.7645,-84.35553,
LARCENY-NON VEHICLE,170182738,01/18/2017,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
AUTO THEFT,170182801,01/18/2017,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79766,-84.40596,
LARCENY-FROM VEHICLE,170182839,01/18/2017,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80902,-84.41277,
LARCENY-NON VEHICLE,170182873,01/18/2017,565 10TH ST NW,501,Home Park,E,33.78175,-84.40579,
AUTO THEFT,170182894,01/18/2017,1133 HUFF RD NW,203,Blandtown,D,33.78869,-84.42743,
LARCENY-NON VEHICLE,170188032,01/18/2017,6000 N TERMINAL BYWY,705,,,33.6419,-84.44795,
LARCENY-NON VEHICLE,170188036,01/18/2017,7700 SPINE RD,703,,,33.64261,-84.44184,
LARCENY-NON VEHICLE,170188078,01/18/2017,6000 S TERMINAL PKWY,704,,,33.63751,-84.44824,
LARCENY-NON VEHICLE,170180114,01/18/2017,479 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.7638,-84.40349,
LARCENY-FROM VEHICLE,170180196,01/18/2017,251 WALKER ST SW,507,Castleberry Hill,M,33.74784,-84.40304,
AUTO THEFT,170180495,01/18/2017,503 STERLING ST NE,608,Candler Park,N,33.76755,-84.34453,
BURGLARY-RESIDENCE,170180550,01/18/2017,625 PIEDMONT AVE NE,505,Midtown,E,33.77178,-84.38174,
LARCENY-FROM VEHICLE,170180582,01/18/2017,300 PEACHTREE ST NE,508,Downtown,M,33.76293,-84.38714,
LARCENY-FROM VEHICLE,170180639,01/18/2017,2016 NORTH AVE NW,107,Grove Park,J,33.76836,-84.45409,
LARCENY-FROM VEHICLE,170180645,01/18/2017,1280 OAKLAND DR SW,403,Oakland City,S,33.72027,-84.42735,
LARCENY-FROM VEHICLE,170180648,01/18/2017,135 ANDREW YOUNG INTERNA BLVD NW,508,Downtown,M,33.76002,-84.39178,
LARCENY-NON VEHICLE,170180664,01/18/2017,50 UPPER ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
LARCENY-FROM VEHICLE,170180677,01/18/2017,1530 ROGERS AVE SW,404,Westview,T,33.73701,-84.43774,
LARCENY-FROM VEHICLE,170180724,01/18/2017,1092 HUFF RD NW,203,Blandtown,D,33.7891,-84.42417,
LARCENY-FROM VEHICLE,170180735,01/18/2017,261 SOUTHERLAND TER NE,608,Lake Claire,N,33.76136,-84.32413,
AUTO THEFT,170180857,01/18/2017,925 CANTERBURY RD NE,210,Pine Hills,B,33.8278,-84.3563,
LARCENY-FROM VEHICLE,170180927,01/18/2017,644 N HIGHLAND AVE NE @HIGHLAND INN,602,Poncey-Highland,N,33.77183,-84.3529,
LARCENY-NON VEHICLE,170180954,01/18/2017,2265 PERRY BLVD NW @ARCHER HEIGHTS APTS,110,Scotts Crossing,G,33.80595,-84.46416,
ROBBERY-RESIDENCE,170181013,01/18/2017,896 SPENCER ST NW,102,Vine City,L,33.75955,-84.41686,
LARCENY-FROM VEHICLE,170181021,01/18/2017,170 NORTHSIDE DR SW,507,Castleberry Hill,M,33.7499,-84.40371,
LARCENY-NON VEHICLE,170181027,01/18/2017,I-285 SB RAMP SW / ARTHUR LANGFORD EB RAMP SW,413,,P,33.68884,-84.50171,
LARCENY-NON VEHICLE,170181028,01/18/2017,2115 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.81274,-84.36659,
LARCENY-FROM VEHICLE,170181039,01/18/2017,1 PARK PL,511,Downtown,M,33.75388,-84.389,
AUTO THEFT,170181065,01/18/2017,411 PARKWAY DR NE,603,Old Fourth Ward,M,33.76559,-84.37304,
BURGLARY-NONRES,170181087,01/18/2017,1054 LINDBERGH DR NE,212,Lindridge/Martin Manor,F,33.81924,-84.35317,
LARCENY-FROM VEHICLE,170181121,01/18/2017,910 WATKINS,504,Home Park,E,33.77979,-84.40928,
BURGLARY-RESIDENCE,170181140,01/18/2017,2788 DEFOORS FERRY RD NW,201,,C,33.82114,-84.44713,
LARCENY-NON VEHICLE,170181184,01/18/2017,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
BURGLARY-RESIDENCE,170181190,01/18/2017,585 MCWILLIAMS RD SE,310,Browns Mill Park,Z,33.6887,-84.36924,
AUTO THEFT,170181261,01/18/2017,368 LARCHMONT DR NW,112,Collier Heights,I,33.7651,-84.48531,
AGG ASSAULT,170181336,01/18/2017,1328 PARK AVE SE,305,Chosewood Park,Y,33.71838,-84.37057,
ROBBERY-PEDESTRIAN,170181372,01/18/2017,405 FAIRBURN RD SW ,407,Wildwood (NPU-H),H,33.74562,-84.51109,
LARCENY-NON VEHICLE,170181455,01/18/2017,827 OAK ST NW,109,Center Hill,J,33.7777,-84.46309,
LARCENY-FROM VEHICLE,170181637,01/18/2017,190 MARIETTA ST. S.W.,507,Downtown,M,33.75757,-84.39487,
ROBBERY-PEDESTRIAN,170181638,01/18/2017,1440 LAKEWOOD AVE SE,305,South Atlanta,Y,33.71506,-84.38087,
BURGLARY-NONRES,170181671,01/18/2017,2866 FORREST HILLS DR SW,311,Hammond Park,X,33.67725,-84.39889,
LARCENY-NON VEHICLE,170181740,01/18/2017,1275 CAROLINE ST NE ,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,170181756,01/18/2017,807 CASCADE AVE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-NON VEHICLE,170181798,01/18/2017,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-NON VEHICLE,170181913,01/18/2017,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-FROM VEHICLE,170181939,01/18/2017,3097 PIEDMONT RD NE,211,Peachtree Park,B,33.84034,-84.36887,
ROBBERY-PEDESTRIAN,170181952,01/18/2017,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
LARCENY-FROM VEHICLE,170181963,01/18/2017,140 EDGEWOOD AVE NE,510,Downtown,M,33.75466,-84.38359,
BURGLARY-RESIDENCE,170181996,01/18/2017,991 BOULDERCREST DR SE,612,East Atlanta,W,33.72712,-84.33376,
LARCENY-FROM VEHICLE,170182033,01/18/2017,75 MARTIN LUTHER KING JR BLVD,511,Downtown,M,33.75119,-84.38996,
LARCENY-FROM VEHICLE,170170858,01/17/2017,826 MARIETTA ST NW,504,Marietta Street Artery,E,33.77477,-84.4067,
ROBBERY-PEDESTRIAN,170170887,01/17/2017,2884 COLLIER DR NW,112,Collier Heights,I,33.76426,-84.48057,
BURGLARY-RESIDENCE,170170903,01/17/2017,1115 LAWTON PL SW,402,West End,T,33.73694,-84.42435,
LARCENY-FROM VEHICLE,170170910,01/17/2017,2486 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75223,-84.46889,
LARCENY-NON VEHICLE,170170929,01/17/2017,895 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7398,-84.41751,
LARCENY-FROM VEHICLE,170170935,01/17/2017,1008 BRADY AVE NW,501,Home Park,E,33.78251,-84.41436,
AUTO THEFT,170170947,01/17/2017,498 SCHOOL DR SE,312,Orchard Knob,Z,33.6721,-84.37345,
LARCENY-NON VEHICLE,170170986,01/17/2017,1217 CAROLINE ST NE,609,Edgewood,O,33.75786,-84.34875,
BURGLARY-RESIDENCE,170171089,01/17/2017,736 COMMODORE DR NW,109,Center Hill,J,33.77226,-84.45928,
AGG ASSAULT,170171092,01/17/2017,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
AGG ASSAULT,170171297,01/17/2017,645 CASCADE AVE SW,404,Westview,T,33.73783,-84.43553,
