UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
BURGLARY-NONRES,163261195,11/21/2016,1010 W PEACHTREE ST NW,503,Midtown,E,33.78228,-84.38822,
LARCENY-FROM VEHICLE,163261213,11/21/2016,2012 PRESLEY WAY NE,610,Kirkwood,O,33.7605,-84.32159,
LARCENY-NON VEHICLE,163261218,11/21/2016,2920 PHARR COURT SOUTH NW,206,Peachtree Heights West,B,33.83511,-84.38578,
BURGLARY-RESIDENCE,163261276,11/21/2016,1036 HILBURN DR SE,612,East Atlanta,W,33.72694,-84.32598,
LARCENY-NON VEHICLE,163261326,11/21/2016,157 THE PRADO NE,502,Ansley Park,E,33.79445,-84.37848,
AUTO THEFT,163261327,11/21/2016,1445 MONROE DR NE,213,Morningside/Lenox Park,F,33.79407,-84.36714,
AUTO THEFT,163261333,11/21/2016,1562 RALPH D ABERNATHY BLVD SW ,404,Westview,T,33.74506,-84.43952,
LARCENY-NON VEHICLE,163261334,11/21/2016,2525 PIEDMONT RD,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,163261343,11/21/2016,1980 SUMTER ST NW,203,Bolton,D,33.81456,-84.45256,
LARCENY-NON VEHICLE,163261374,11/21/2016,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-FROM VEHICLE,163261390,11/21/2016,3781 MARTIN L KING JR DR NW,114,Old Gordon,H,33.76788,-84.51243,
LARCENY-NON VEHICLE,163261416,11/21/2016,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,506,Midtown,E,33.77469,-84.36561,
ROBBERY-PEDESTRIAN,163261457,11/21/2016,3909 BONNIE LN SE,313,South River Gardens,Z,33.64825,-84.35772,
LARCENY-FROM VEHICLE,163261478,11/21/2016,296 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74632,-84.40611,
BURGLARY-NONRES,163261526,11/21/2016,2275 JOSEPH E BOONE BLVD NW @LINCOLN CEMETARY,108,Center Hill,J,33.76632,-84.46151,
LARCENY-NON VEHICLE,163261540,11/21/2016,2975 HEADLAND DR SW,411,Greenbriar,R,33.69168,-84.4872,
BURGLARY-NONRES,163261568,11/21/2016,695 NORTH AVE NE @MASQUERADE CLUB,603,Old Fourth Ward,M,33.77073,-84.3645,
LARCENY-FROM VEHICLE,163261574,11/21/2016,643 FINLEY AVE NW,106,Bankhead,K,33.7724,-84.42189,
AUTO THEFT,163261591,11/21/2016,1312 WHITE ST SW,402,West End,T,33.73714,-84.42984,
ROBBERY-PEDESTRIAN,163261595,11/21/2016,972 PULLIAM ST SW,304,Peoplestown,V,33.72961,-84.3919,
LARCENY-FROM VEHICLE,163261597,11/21/2016,782 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36179,
LARCENY-FROM VEHICLE,163261620,11/21/2016,230 10TH ST NE,502,Midtown,E,33.78187,-84.37981,
LARCENY-NON VEHICLE,163261654,11/21/2016,1145 BOOKER AVE SW,302,Pittsburgh,V,33.72359,-84.39777,
LARCENY-NON VEHICLE,163261664,11/21/2016,486 PARK AVE SE,605,Grant Park,W,33.74128,-84.36926,
ROBBERY-COMMERCIAL,163261690,11/21/2016,595 #300 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-FROM VEHICLE,163261700,11/21/2016,1015 E  ROCK SPRINGS ROAD,213,Morningside/Lenox Park,F,33.79284,-84.36216,
LARCENY-NON VEHICLE,163261807,11/21/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
AUTO THEFT,163261874,11/21/2016,3749 CAMPBELLTON RD SW,412,Ben Hill Acres,P,33.69085,-84.51112,
ROBBERY-PEDESTRIAN,163261928,11/21/2016,3956 BAKERS FERRY RD SW,407,Wilson Mill Meadows,H,33.75494,-84.51755,
AUTO THEFT,163261986,11/21/2016,472 CHAPEL ST SW,507,Castleberry Hill,M,33.75089,-84.40264,
AUTO THEFT,163262011,11/21/2016,COUNTY LINE RD SW / CAMPBELLTON RD SW,413,,P,33.69597,-84.53536,
LARCENY-FROM VEHICLE,163262013,11/21/2016,371 ATWOOD ST SW,401,West End,T,33.74492,-84.429,
LARCENY-FROM VEHICLE,163262167,11/21/2016,74 LITTILE ST SE,101,Summerhill,V,33.73323,-84.38549,
LARCENY-NON VEHICLE,163262206,11/21/2016,804 CITYSCAPE PLZ NE,603,Old Fourth Ward,M,33.7708,-84.37879,
LARCENY-NON VEHICLE,163262310,11/21/2016,1065 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38344,
LARCENY-NON VEHICLE,163262343,11/21/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
AUTO THEFT,163262416,11/21/2016,1990 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77604,-84.4501,
LARCENY-FROM VEHICLE,163262465,11/21/2016,2872 MARCO DR NW,113,Lincoln Homes,G,33.79787,-84.47645,
BURGLARY-RESIDENCE,163262473,11/21/2016,320 FAIRBURN RD SW,407 ,Fairburn Mays,H,33.7451,-84.50858,
AUTO THEFT,163262532,11/21/2016,2227 JERNIGAN DR SE,310,Lakewood,Z,33.69333,-84.37279,
LARCENY-NON VEHICLE,163262555,11/21/2016,448 MORELAND AVE NE,602,Inman Park,N,33.76654,-84.34916,
LARCENY-NON VEHICLE,163251317,11/20/2016,3391 PEACHTREE RD NE,210,Lenox,B,33.84886,-84.36517,
LARCENY-FROM VEHICLE,163251325,11/20/2016,1653 JACKSON WAY NW,113,Lincoln Homes,G,33.79745,-84.47553,
AUTO THEFT,163251340,11/20/2016,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
LARCENY-FROM VEHICLE,163251380,11/20/2016,130 W PACES FERRY RD NW,206,Peachtree Heights West,B,33.84192,-84.38627,
BURGLARY-RESIDENCE,163251381,11/20/2016,795 MONROE DR NE,506,Midtown,E,33.77619,-84.37022,
BURGLARY-NONRES,163251391,11/20/2016,3561 MARTIN L KING JR DR NW,111,Adamsville,H,33.75893,-84.50409,
LARCENY-FROM VEHICLE,163251411,11/20/2016,220 RENAISSANCE PKWY NE,603,Old Fourth Ward,M,33.76924,-84.37961,
LARCENY-NON VEHICLE,163251461,11/20/2016,597 CASCADE AVE SW,404,Westview,T,33.73871,-84.43425,
AUTO THEFT,163251518,11/20/2016,870 MAYSON TURNER RD NW,102,Vine City,L,33.756,-84.41629,
LARCENY-FROM VEHICLE,163251593,11/20/2016,34 IRBY AVE,206,South Tuxedo Park,B,33.84101,-84.3806,
AGG ASSAULT,163251635,11/20/2016,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849,
LARCENY-FROM VEHICLE,163251785,11/20/2016,777 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77361,-84.36187,
AGG ASSAULT,163251791,11/20/2016,56 MELDON AVE SE,305,South Atlanta,Y,33.71099,-84.38529,
LARCENY-NON VEHICLE,163251825,11/20/2016,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235,
LARCENY-NON VEHICLE,163251844,11/20/2016,1544 PIEDMONT AVE NE @Multiple,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-FROM VEHICLE,163251845,11/20/2016,337 10TH ST NE,503,Midtown,E,33.78169,-84.37616,
LARCENY-FROM VEHICLE,163251859,11/20/2016,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
LARCENY-FROM VEHICLE,163251886,11/20/2016,2235 GLENWOOD AVE SE,611,East Lake,O,33.73963,-84.31356,
LARCENY-FROM VEHICLE,163251915,11/20/2016,541 EDGEWOOD AVE NE ,604,Old Fourth Ward,M,33.75418,-84.36961,
LARCENY-NON VEHICLE,163251927,11/20/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
AUTO THEFT,163251935,11/20/2016,770 DECKNER AVE,301,Capitol View,X,33.71433,-84.41408,
ROBBERY-PEDESTRIAN,163251957,11/20/2016,180 RALPH DAVID ABERNATHY BLVD SW,303,Mechanicsville,V,33.73656,-84.39376,
AUTO THEFT,163242993,11/20/2016,101 HAMILTON E HOLMES,108,Westhaven,I,33.75558,-84.46807,
LARCENY-FROM VEHICLE,163250107,11/20/2016,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
BURGLARY-RESIDENCE,163250263,11/20/2016,23 LARKIN PL SW,507,Castleberry Hill,M,33.74749,-84.40414,
BURGLARY-NONRES,163250381,11/20/2016,1341 METROPOLITAN PKWY SW,301,Capitol View,X,33.71805,-84.40809,
LARCENY-FROM VEHICLE,163250438,11/20/2016,782 MURPHY AVE SW,301,Adair Park,V,33.73286,-84.41281,
ROBBERY-PEDESTRIAN,163250454,11/20/2016,89 ELLIS ST NE,510,Downtown,M,33.75813,-84.38477,
LARCENY-FROM VEHICLE,163250459,11/20/2016,701 WOODS DR NW,109,Center Hill,J,33.77409,-84.46848,
LARCENY-FROM VEHICLE,163250509,11/20/2016,3145 PEACHTREE RD NE @BUCKHEAD FESTIVAL,206,Buckhead Village,B,33.84026,-84.37738,
BURGLARY-RESIDENCE,163250611,11/20/2016,2926 KEATS DR SW,406,Peyton Forest,I,33.74178,-84.48333,
LARCENY-NON VEHICLE,163250633,11/20/2016,1388 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.7633,-84.43337,
LARCENY-FROM VEHICLE,163250661,11/20/2016,1016 WILLIAMS MILL RD NE,602,Poncey-Highland,N,33.76989,-84.35427,
LARCENY-NON VEHICLE,163250686,11/20/2016,1225 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75605,-84.34813,
AUTO THEFT,163250831,11/20/2016,1142 WINDSOR ST SW,302,Pittsburgh,V,33.72379,-84.39824,
LARCENY-FROM VEHICLE,163250897,11/20/2016,1132 TECHWOOD DR NW @COURTYARD BY MARRIOT,501,Home Park,E,33.7855,-84.39273,
AUTO THEFT,163250904,11/20/2016,3440 BOULDER PARK DR SW ,407,Mays,H,33.74999,-84.50039,
LARCENY-FROM VEHICLE,163250923,11/20/2016,49 BOULEVARD SE,604,Sweet Auburn,M,33.75275,-84.37186,
BURGLARY-NONRES,163250930,11/20/2016,1049 JUNIPER ST NE,503,Midtown,E,33.78328,-84.38196,
LARCENY-FROM VEHICLE,163250931,11/20/2016,1905 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.8097,-84.36553,
LARCENY-NON VEHICLE,163250960,11/20/2016,2020 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.81004,-84.41285,
LARCENY-FROM VEHICLE,163250982,11/20/2016,1620 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.79988,-84.47023,
LARCENY-FROM VEHICLE,163251017,11/20/2016,1012 NORTH AVE NE,602,Poncey-Highland,N,33.77131,-84.35433,
BURGLARY-RESIDENCE,163251037,11/20/2016,930 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.7084,-84.35933,
AGG ASSAULT,163251038,11/20/2016,2179 POLAR ROCK PLACE SW,312,Polar Rock,Z,33.69491,-84.39377,
BURGLARY-RESIDENCE,163251051,11/20/2016,501 BURROUGHS ST SE,305,Chosewood Park,Y,33.71601,-84.36991,
LARCENY-FROM VEHICLE,163251075,11/20/2016,159 EUHRLEE ST SW,101,Atlanta University Center,T,33.75036,-84.41634,
LARCENY-FROM VEHICLE,163251115,11/20/2016,2325 MARIETTA BLVD NW,201,,C,33.82065,-84.45274,
LARCENY-NON VEHICLE,163251980,11/20/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,163251994,11/20/2016,380 MITCHELL ST SW,507,Castleberry Hill,M,33.75374,-84.39984,
LARCENY-NON VEHICLE,163252061,11/20/2016,675 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77323,-84.36513,
AUTO THEFT,163252063,11/20/2016,49 BOULEVARD SE,604,Old Fourth Ward,M,33.75376,-84.37205,
LARCENY-FROM VEHICLE,163252089,11/20/2016,448 MORELAND AVE NE,602,Inman Park,N,33.76634,-84.34916,
LARCENY-NON VEHICLE,163252212,11/20/2016,565 JOSEPH E LOWERY BLVD SW,401,West End,T,33.73969,-84.41828,
LARCENY-FROM VEHICLE,163252217,11/20/2016,3660 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65486,-84.50787,
LARCENY-NON VEHICLE,163252250,11/20/2016,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
AGG ASSAULT,163252270,11/20/2016,1177 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.7636,-84.42619,
LARCENY-FROM VEHICLE,163252312,11/20/2016,907 Marietta St NW,504,Marietta Street Artery,E,33.77714,-84.40791,
LARCENY-FROM VEHICLE,163252345,11/20/2016,633 PRYOR ST SW,303,Mechanicsville,V,33.7376,-84.39486,
BURGLARY-RESIDENCE,163252375,11/20/2016,870 MAYSON TURNER RD NW,102,Vine City,L,33.756,-84.41629,
LARCENY-NON VEHICLE,163252377,11/20/2016,1723 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70678,-84.38031,
ROBBERY-COMMERCIAL,163252387,11/20/2016,2020 BOLTON RD NW,203,Riverside,D,33.81125,-84.47594,
LARCENY-FROM VEHICLE,163252395,11/20/2016,462 FAIR ST SW,507,Castleberry Hill,M,33.7486,-84.40225,
BURGLARY-RESIDENCE,163252450,11/20/2016,816 MAGNOLIA WAY NW,102,Vine City,L,33.75805,-84.41421,
ROBBERY-COMMERCIAL,163252537,11/20/2016,1449 DONNELLY AVE SW,402,West End,T,33.73818,-84.43483,
BURGLARY-RESIDENCE,163252582,11/20/2016,2932 HANDY DR NW,112,Collier Heights,I,33.77031,-84.48277,
LARCENY-NON VEHICLE,163258054,11/20/2016,6000 N. TERMINAL PKWY,706,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,163258072,11/20/2016,9700 SPINE RD,703,,,33.64116,-84.43657,
LARCENY-NON VEHICLE,163251163,11/20/2016,815 FOX ST NW,103,English Avenue,L,33.77233,-84.4142,
LARCENY-FROM VEHICLE,163251169,11/20/2016,2992 PEEK RD NW,112,Collier Heights,I,33.77536,-84.48452,
AUTO THEFT,163251179,11/20/2016,890 KINGS GRANT DR NW,112,Collier Heights,I,33.7783,-84.48202,
LARCENY-NON VEHICLE,163251198,11/20/2016,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
AGG ASSAULT,163251224,11/20/2016,274 ANDREW J HAIRSTON PL NW,102,Vine City,L,33.76216,-84.41409,
BURGLARY-RESIDENCE,163251236,11/20/2016,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
HOMICIDE,163251634103,11/20/2016,2786 OLD HAPEVILLE RD SW,312,Glenrose Heights,Z,33.67886,-84.39251,
HOMICIDE,163241561102,11/19/2016,30 ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
LARCENY-FROM VEHICLE,163391491,11/19/2016,1836 PIEDMONT RD NE,601 ,Virginia Highland,F,33.78115,-84.35976,
LARCENY-NON VEHICLE,163240115,11/19/2016,478 EDGEWOOD AVE NE,604,Old Fourth Ward,M,33.75439,-84.37184,
LARCENY-FROM VEHICLE,163240129,11/19/2016,388 LUCKIE ST NW,504,Downtown,M,33.76516,-84.3964,
ROBBERY-PEDESTRIAN,163240219,11/19/2016,604 SUMMIT NORTH DR NE,211,Lindbergh/Morosgo,B,33.82837,-84.36223,
BURGLARY-RESIDENCE,163240317,11/19/2016,3390 STRATFORD RD NE,208,North Buckhead,B,33.84983,-84.36779,
LARCENY-FROM VEHICLE,163240381,11/19/2016,3112 PIEDMONT RD NE,206,Buckhead Village,B,33.84088,-84.37057,
LARCENY-NON VEHICLE,163240454,11/19/2016,356 BOULEVARD NE,603,Old Fourth Ward,M,33.76421,-84.37206,
LARCENY-FROM VEHICLE,163240516,11/19/2016,27 DANIEL ST SE,604,Old Fourth Ward,M,33.75346,-84.37121,
LARCENY-FROM VEHICLE,163240663,11/19/2016,599 WHITEHALL ST SW,303,Pittsburgh,V,33.74277,-84.40756,
AUTO THEFT,163240669,11/19/2016,3153 LATONA DR SW,312,Glenrose Heights,Z,33.66858,-84.39577,
LARCENY-FROM VEHICLE,163240740,11/19/2016,1132 TECHWOOD DR,501,Home Park,E,33.7855,-84.39273,
AGG ASSAULT,163240761,11/19/2016,2186 POLAR ROCK TER SW,310,Polar Rock,Z,33.69475,-84.39447,
LARCENY-NON VEHICLE,163240804,11/19/2016,2220 BOLTON RD NW,203,Bolton,D,33.81639,-84.46585,
AUTO THEFT,163240884,11/19/2016,291 GLENN ST SW,303,Mechanicsville,V,33.73833,-84.3973,
AGG ASSAULT,163241019,11/19/2016,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
ROBBERY-COMMERCIAL,163241033,11/19/2016,3030 HEADLAND DR SW    ,411,Greenbriar,R,33.68841,-84.48742,
ROBBERY-PEDESTRIAN,163241035,11/19/2016,466 WINDSOR ST,512,Mechanicsville,V,33.74209,-84.3981,
LARCENY-NON VEHICLE,163241121,11/19/2016,3547 FAIRBURN PL NW,114,Fairburn Heights,H,33.77213,-84.50357,
BURGLARY-RESIDENCE,163241139,11/19/2016,114 WELLINGTON ST SW,104,Mozley Park,K,33.75206,-84.43797,
BURGLARY-RESIDENCE,163241145,11/19/2016,1090 DECKNER AVE SW,306,Sylvan Hills,X,33.71372,-84.42376,
BURGLARY-NONRES,163241147,11/19/2016,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-FROM VEHICLE,163241172,11/19/2016,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
LARCENY-FROM VEHICLE,163241177,11/19/2016,740 LIBERTY COMMONS DR NW,102,Vine City,L,33.75581,-84.41554,
LARCENY-FROM VEHICLE,163241180,11/19/2016,386 DOLLAR MILL CT SW,407,Ridgecrest Forest,H,33.74367,-84.52517,
LARCENY-FROM VEHICLE,163241260,11/19/2016,2888 PEEK RD NW,112,Collier Heights,I,33.77568,-84.48028,
LARCENY-FROM VEHICLE,163241267,11/19/2016,165 COURTLAND ST NE @SHERATON ATLANTA,510,Downtown,M,33.75895,-84.3834,
LARCENY-NON VEHICLE,163241349,11/19/2016,76 PEACHTREE ST SW,511,Downtown,M,33.75234,-84.39144,
LARCENY-FROM VEHICLE,163241364,11/19/2016,876 PARSONS ST SW,101,Atlanta University Center,T,33.75061,-84.41634,
LARCENY-FROM VEHICLE,163241377,11/19/2016,200 EDGEWOOD AVE NE,510,Downtown,M,33.75479,-84.38102,
LARCENY-NON VEHICLE,163241378,11/19/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84884,-84.36475,
AUTO THEFT,163241383,11/19/2016,51 ELLIOTT ST SW,507,Castleberry Hill,M,33.75299,-84.39847,
LARCENY-FROM VEHICLE,163241387,11/19/2016,1126 EASTRIDGE RD SW,403,Cascade Avenue/Road,S,33.72477,-84.44513,
LARCENY-FROM VEHICLE,163241406,11/19/2016,1673 JACKSON SQ NW,113,Lincoln Homes,G,33.79671,-84.47527,
AUTO THEFT,163241416,11/19/2016,567 NORTH AVE NE,603,Old Fourth Ward,M,33.77071,-84.36856,
LARCENY-FROM VEHICLE,163241460,11/19/2016,331 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74132,-84.3131,
AGG ASSAULT,163241488,11/19/2016,2608 METROPOLITAN PKWY SW,309,Perkerson,X,33.68379,-84.40722,
LARCENY-NON VEHICLE,163241497,11/19/2016,904 LAKESIDE VILLAGE DR SE,611,The Villages at East Lake,O,33.74605,-84.3168,
LARCENY-NON VEHICLE,163241585,11/19/2016,1615 JACKSON WAY NW,113,Lincoln Homes,G,33.79866,-84.47565,
BURGLARY-RESIDENCE,163241606,11/19/2016,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805,
LARCENY-FROM VEHICLE,163241607,11/19/2016,2429 MARTIN L KING JR DR NW,111,Florida Heights,I,33.75218,-84.46744,
AGG ASSAULT,163241642,11/19/2016,2315 TIGER FLOWERS DR NW,108,Dixie Hills,J,33.76119,-84.46342,
LARCENY-NON VEHICLE,163241643,11/19/2016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
BURGLARY-RESIDENCE,163241669,11/19/2016,1178 WESTMONT RD SW;,403,Oakland City,S,33.72305,-84.43737,
AGG ASSAULT,163241688,11/19/2016,1331 CAMPBELLTON RD SW,403,Venetian Hills,S,33.71561,-84.43185,
AGG ASSAULT,163241716,11/19/2016,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
ROBBERY-PEDESTRIAN,163241722,11/19/2016,156 FAIRFIELD PL NW,108,Dixie Hills,J,33.75828,-84.46325,
LARCENY-NON VEHICLE,163241735,11/19/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
ROBBERY-PEDESTRIAN,163241740,11/19/2016,1400 LEE ST,403,Oakland City,S,33.71597,-84.42565,
LARCENY-FROM VEHICLE,163241743,11/19/2016,1000 BLUE RIDGE AVE NE,602,Poncey-Highland,N,33.77266,-84.35469,
LARCENY-FROM VEHICLE,163241774,11/19/2016,1720 MARIETTA BLVD NW,203,Hills Park,D,33.80169,-84.43644,
LARCENY-FROM VEHICLE,163241782,11/19/2016,748 SAINT CHARLES AVE NE,601,Virginia Highland,F,33.77574,-84.36284,
AUTO THEFT,163241808,11/19/2016,1611 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79857,-84.42605,
LARCENY-FROM VEHICLE,163241821,11/19/2016,209 GLENWOOD AVE SE,605,Grant Park,W,33.74216,-84.38074,
LARCENY-FROM VEHICLE,163241839,11/19/2016,1313 W PACES FERRY RD NW,202,Randall Mill,A,33.84933,-84.43048,
LARCENY-NON VEHICLE,163241843,11/19/2016,3012 JONESBORO RD SE,313,South River Gardens,Z,33.67225,-84.37156,
LARCENY-FROM VEHICLE,163241844,11/19/2016,94 WADDELL ST NE,602,Inman Park,N,33.75676,-84.36347,
AGG ASSAULT,163241865,11/19/2016,635 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.82144,-84.36746,
LARCENY-FROM VEHICLE,163241867,11/19/2016,555 MCAFEE ST NW,504,Downtown,M,33.7668,-84.39439,
LARCENY-FROM VEHICLE,163241921,11/19/2016,1790 HOWELL MILL RD NW,204,Underwood Hills,D,33.80352,-84.41455,
LARCENY-FROM VEHICLE,163241927,11/19/2016,1132 AUSTIN AVE NE,602,Inman Park,N,33.76201,-84.35082,
BURGLARY-RESIDENCE,163242011,11/19/2016,1015 STONEWALL DR SE,308,Leila Valley,Z,33.69032,-84.35579,
LARCENY-FROM VEHICLE,163242051,11/19/2016,401 MORELAND AVE NE,608,Candler Park,N,33.76522,-84.34884,
LARCENY-FROM VEHICLE,163242056,11/19/2016,820 W MARIETTA ST NW,103,English Avenue,L,33.78045,-84.41554,
LARCENY-FROM VEHICLE,163242103,11/19/2016,49 BOULEVARD SE,604,Sweet Auburn,M,33.75253,-84.3721,
AUTO THEFT,163242127,11/19/2016,1575 MARTIN L KING JR DR NW @MOZLEY PARK,104,Mozley Park,K,33.7529,-84.43904,
AUTO THEFT,163242163,11/19/2016,3330 MARTIN L KING JR DR SW,407,Adamsville,H,33.75392,-84.49736,
LARCENY-NON VEHICLE,163242164,11/19/2016,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,163242173,11/19/2016,1082 LUCILE AVE SW,401,West End,T,33.74218,-84.42323,
LARCENY-NON VEHICLE,163242195,11/19/2016,102 CONE ST NW,508,Downtown,M,33.7578,-84.39085,
BURGLARY-RESIDENCE,163242270,11/19/2016,40 PEACHTREE VALLEY RD NE,207,,E,33.81096,-84.39145,
LARCENY-NON VEHICLE,163242310,11/19/2016,441 DECKNER AVE SW,301,Capitol View Manor,X,33.71493,-84.40226,
ROBBERY-PEDESTRIAN,163242370,11/19/2016,1385 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76382,-84.43313,
BURGLARY-RESIDENCE,163242393,11/19/2016,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79742,-84.40671,
BURGLARY-RESIDENCE,163242514,11/19/2016,1938 GRANDVIEW AVE NW,203,Riverside,D,33.80855,-84.4731,
LARCENY-FROM VEHICLE,163242540,11/19/2016,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
ROBBERY-PEDESTRIAN,163242566,11/19/2016,400 FAIRBURN RD SW,407,Fairburn Mays,H,33.74366,-84.50936,
LARCENY-NON VEHICLE,163242593,11/19/2016,176 PEACHTREE ST NW,508,Downtown,M,33.75828,-84.38772,
LARCENY-NON VEHICLE,163242595,11/19/2016,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895,
LARCENY-NON VEHICLE,163242736,11/19/2016,1235 CAROLINE ST NE,609,Edgewood,O,33.75789,-84.34797,
ROBBERY-PEDESTRIAN,163242773,11/19/2016,1289 CAHABA DR SW,408,Venetian Hills,S,33.71954,-84.44871,
LARCENY-FROM VEHICLE,163242793,11/19/2016,400 LUCKIE ST NW,504,Downtown,M,33.76945,-84.39598,
AUTO THEFT,163242817,11/19/2016,639 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82329,-84.36696,
LARCENY-FROM VEHICLE,163242861,11/19/2016,676 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76142,-84.36492,
AUTO THEFT,163230059,11/18/2016,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107,
LARCENY-FROM VEHICLE,163230070,11/18/2016,422 SEMINOLE AVE NE,602,Inman Park,N,33.76594,-84.34956,
ROBBERY-PEDESTRIAN,163230072,11/18/2016,276 BROTHERTON ST,512 ,Downtown,M,33.74822,-84.39672,
LARCENY-FROM VEHICLE,163230263,11/18/2016,1905 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.8097,-84.36553,
LARCENY-NON VEHICLE,163230402,11/18/2016,3130 ROSWELL RD NE,206,South Tuxedo Park,B,33.84075,-84.37977,
AGG ASSAULT,163230474,11/18/2016,112 COURTLAND ST NE,510,Downtown,M,33.7574,-84.38475,
AGG ASSAULT,163230475,11/18/2016,2286 KENNEDY CT NW,109,Center Hill,J,33.7723,-84.4605,
LARCENY-FROM VEHICLE,163230481,11/18/2016,1540 CRAFTSMAN RD NW,110,Rockdale,G,33.78668,-84.44507,
BURGLARY-RESIDENCE,163230608,11/18/2016,195 FAIRBURN RD NW,111,Adamsville,H,33.76084,-84.50343,
LARCENY-FROM VEHICLE,163230634,11/18/2016,128 DOGWOOD DR SW,405,Harland Terrace,I,33.75031,-84.46862,
AUTO THEFT,163230656,11/18/2016,2757 CASCADE RD SW,406,Cascade Heights,I,33.72069,-84.47858,
LARCENY-NON VEHICLE,163230837,11/18/2016,1275 CAROLINE ST NE ,609,Edgewood,O,33.75674,-84.34619,
BURGLARY-RESIDENCE,163230920,11/18/2016,728 WESLEY DR NW,205,Memorial Park,C,33.8188,-84.41163,
LARCENY-FROM VEHICLE,163231149,11/18/2016,93 DRUID CIR NE,602,Inman Park,N,33.75672,-84.35985,
LARCENY-NON VEHICLE,163231167,11/18/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
BURGLARY-RESIDENCE,163231215,11/18/2016,532 CLEVELAND AVE. SW,311,Hammond Park,X,33.68116,-84.4059,
